participantID,trialNum,stage,stageName,trueCountry,differentials,likelihoods,correct,correctCountryIdx,likelihoodCorrect,highestLikelihoodValue,highestLikelihoodDifferential,highestLikelihoodCorrect
603ce82991e3f8aed1ffc327,6,2,History & Politics,COLOMBIA,"BOLIVIA, ARGENTINA, PERU","6, 7, 2",,,,7,ARGENTINA,
603ce82991e3f8aed1ffc327,6,3,People & Culture,COLOMBIA,"BOLIVIA, ARGENTINA, PERU, PARAGUAY","6, 7, 2, 6",,,,7,ARGENTINA,
604b169fe4b7991ec08da3a6,1,1,Geography,SWITZERLAND,AUSTRIA,7,,,,7,AUSTRIA,
604b169fe4b7991ec08da3a6,1,2,History & Politics,SWITZERLAND,AUSTRIA,7,,,,7,AUSTRIA,
604b169fe4b7991ec08da3a6,1,3,People & Culture,SWITZERLAND,AUSTRIA,7,,,,7,AUSTRIA,
604b169fe4b7991ec08da3a6,2,1,Geography,GREECE,GERMANY,6,,,,6,GERMANY,
604b169fe4b7991ec08da3a6,2,2,History & Politics,GREECE,ITALIA,7,,,,7,ITALIA,
604b169fe4b7991ec08da3a6,2,3,People & Culture,GREECE,"ITALIA, POLEN","7, 8",,,,8,POLEN,
604b169fe4b7991ec08da3a6,3,1,Geography,SOUTH KOREA,KOREA,2,,,,2,KOREA,
604b169fe4b7991ec08da3a6,3,2,History & Politics,SOUTH KOREA,KOREA,2,,,,2,KOREA,
604b169fe4b7991ec08da3a6,3,3,People & Culture,SOUTH KOREA,KOREA,2,,,,2,KOREA,
604b169fe4b7991ec08da3a6,4,1,Geography,COLOMBIA,BRASIL,10,,,,10,BRASIL,
604b169fe4b7991ec08da3a6,4,2,History & Politics,COLOMBIA,BRASIL,10,,,,10,BRASIL,
604b169fe4b7991ec08da3a6,4,3,People & Culture,COLOMBIA,CHILE,5,,,,5,CHILE,
604b169fe4b7991ec08da3a6,5,1,Geography,MONGOLIA,VIETNAM,2,,,,2,VIETNAM,
604b169fe4b7991ec08da3a6,5,2,History & Politics,MONGOLIA,VIETNAM,2,,,,2,VIETNAM,
604b169fe4b7991ec08da3a6,5,3,People & Culture,MONGOLIA,VIETNAM,2,,,,2,VIETNAM,
604b169fe4b7991ec08da3a6,6,1,Geography,BOTSWANA,AGYPT,2,,,,2,AGYPT,
604b169fe4b7991ec08da3a6,6,2,History & Politics,BOTSWANA,AGYPT,2,,,,2,AGYPT,
604b169fe4b7991ec08da3a6,6,3,People & Culture,BOTSWANA,AGYPT,2,,,,2,AGYPT,
607f7f18d84d010ea2cd8664,1,1,Geography,SWITZERLAND,"GERMANY, UKRAINE","7, 8",,,,8,UKRAINE,
607f7f18d84d010ea2cd8664,1,2,History & Politics,SWITZERLAND,"GERMANY, UKRAINE, POLAND, NORWAY","7, 8, 9, 7",,,,9,POLAND,
607f7f18d84d010ea2cd8664,1,3,People & Culture,SWITZERLAND,"POLAND, SERBIA","9, 8",,,,9,POLAND,
607f7f18d84d010ea2cd8664,2,1,Geography,BOTSWANA,"KENYA, NIGERIA, GHANA, MADAGASCAR","7, 8, 8, 9",,,,9,MADAGASCAR,
607f7f18d84d010ea2cd8664,2,2,History & Politics,BOTSWANA,"MADAGASCAR, CONGO","9, 9",,,,9,MADAGASCAR,
607f7f18d84d010ea2cd8664,2,3,People & Culture,BOTSWANA,CONGO,9,,,,9,CONGO,
607f7f18d84d010ea2cd8664,3,1,Geography,SOUTH KOREA,"NORTH KOREA, SOUTH KOREA, CHINA","8, 8, 8",,,,8,NORTH KOREA,
607f7f18d84d010ea2cd8664,3,2,History & Politics,SOUTH KOREA,"NORTH KOREA, CHINA","8, 8",,,,8,NORTH KOREA,
607f7f18d84d010ea2cd8664,3,3,People & Culture,SOUTH KOREA,NORTH KOREA,8,,,,8,NORTH KOREA,
607f7f18d84d010ea2cd8664,4,1,Geography,COLOMBIA,"BRAZIL, ARGENTINA, COLUMBIA, PERU","9, 8, 8, 7",,,,9,BRAZIL,
607f7f18d84d010ea2cd8664,4,2,History & Politics,COLOMBIA,"BRAZIL, ARGENTINA","9, 9",,,,9,BRAZIL,
607f7f18d84d010ea2cd8664,4,3,People & Culture,COLOMBIA,ARGENTINA,9,,,,9,ARGENTINA,
607f7f18d84d010ea2cd8664,5,1,Geography,MONGOLIA,"SIBERIA, CHINA","9, 7",,,,9,SIBERIA,
607f7f18d84d010ea2cd8664,5,2,History & Politics,MONGOLIA,"CHINA, SOUTH KOREA, NORTH KOREA","7, 8, 8",,,,8,SOUTH KOREA,
607f7f18d84d010ea2cd8664,5,3,People & Culture,MONGOLIA,NORTH KOREA,8,,,,8,NORTH KOREA,
607f7f18d84d010ea2cd8664,6,1,Geography,GREECE,"SIBERIA, RUSSIA","8, 8",,,,8,SIBERIA,
607f7f18d84d010ea2cd8664,6,2,History & Politics,GREECE,"SIBERIA, RUSSIA, BELGIUM","8, 8, 7",,,,8,SIBERIA,
607f7f18d84d010ea2cd8664,6,3,People & Culture,GREECE,SIBERIA,8,,,,8,SIBERIA,
6089cd0a1c1541c29bb34c73,1,1,Geography,SWITZERLAND,HUNGARY,5,,,,5,HUNGARY,
6089cd0a1c1541c29bb34c73,1,2,History & Politics,SWITZERLAND,"HUNGARY, NORWAY","5, 7",,,,7,NORWAY,
6089cd0a1c1541c29bb34c73,1,3,People & Culture,SWITZERLAND,"HUNGARY, NORWAY","5, 7",,,,7,NORWAY,
6089cd0a1c1541c29bb34c73,2,1,Geography,MONGOLIA,MONGOLIA,5,,,,5,MONGOLIA,
6089cd0a1c1541c29bb34c73,2,2,History & Politics,MONGOLIA,MONGOLIA,5,,,,5,MONGOLIA,
6089cd0a1c1541c29bb34c73,2,3,People & Culture,MONGOLIA,MONGOLIA,5,,,,5,MONGOLIA,
6089cd0a1c1541c29bb34c73,3,1,Geography,SOUTH KOREA,CAMBODIA,5,,,,5,CAMBODIA,
6089cd0a1c1541c29bb34c73,3,2,History & Politics,SOUTH KOREA,CAMBODIA,5,,,,5,CAMBODIA,
6089cd0a1c1541c29bb34c73,3,3,People & Culture,SOUTH KOREA,CAMBODIA,5,,,,5,CAMBODIA,
6089cd0a1c1541c29bb34c73,4,1,Geography,COLOMBIA,COLOMBIA,5,,,,5,COLOMBIA,
6089cd0a1c1541c29bb34c73,4,2,History & Politics,COLOMBIA,"COLOMBIA, PARAGUAY","5, 6",,,,6,PARAGUAY,
6089cd0a1c1541c29bb34c73,4,3,People & Culture,COLOMBIA,"COLOMBIA, PARAGUAY","5, 6",,,,6,PARAGUAY,
6089cd0a1c1541c29bb34c73,5,1,Geography,BOTSWANA,CENTRAL AFRICAN REPUBLIC,5,,,,5,CENTRAL AFRICAN REPUBLIC,
6089cd0a1c1541c29bb34c73,5,2,History & Politics,BOTSWANA,"CENTRAL AFRICAN REPUBLIC, ZIMBABWE","5, 6",,,,6,ZIMBABWE,
6089cd0a1c1541c29bb34c73,5,3,People & Culture,BOTSWANA,"CENTRAL AFRICAN REPUBLIC, ZIMBABWE, ZAMBIA","5, 6, 6",,,,6,ZIMBABWE,
6089cd0a1c1541c29bb34c73,6,1,Geography,GREECE,ALBANIA,5,,,,5,ALBANIA,
6089cd0a1c1541c29bb34c73,6,2,History & Politics,GREECE,"ALBANIA, CROATIA","5, 6",,,,6,CROATIA,
6089cd0a1c1541c29bb34c73,6,3,People & Culture,GREECE,"ALBANIA, CROATIA, DANMARK","5, 6, 6",,,,6,CROATIA,
60a45d758006be79e8b07ed9,1,1,Geography,MONGOLIA,MONGOLIA,10,,,,10,MONGOLIA,
60a45d758006be79e8b07ed9,1,2,History & Politics,MONGOLIA,MONGOLIA,10,,,,10,MONGOLIA,
60a45d758006be79e8b07ed9,1,3,People & Culture,MONGOLIA,MONGOLIA,10,,,,10,MONGOLIA,
60a45d758006be79e8b07ed9,2,1,Geography,COLOMBIA,"BRAZILIA, ARGENTINA","8, 6",,,,8,BRAZILIA,
60a45d758006be79e8b07ed9,2,2,History & Politics,COLOMBIA,BRAZILIA,10,,,,10,BRAZILIA,
60a45d758006be79e8b07ed9,2,3,People & Culture,COLOMBIA,BRAZILIA,10,,,,10,BRAZILIA,
60a45d758006be79e8b07ed9,3,1,Geography,SWITZERLAND,"AUSTRIA, SWITZERLAND","8, 6",,,,8,AUSTRIA,
60a45d758006be79e8b07ed9,3,2,History & Politics,SWITZERLAND,"AUSTRIA, SWITZERLAND","8, 6",,,,8,AUSTRIA,
60a45d758006be79e8b07ed9,3,3,People & Culture,SWITZERLAND,AUSTRIA,10,,,,10,AUSTRIA,
60a45d758006be79e8b07ed9,4,1,Geography,GREECE,SPAIN,8,,,,8,SPAIN,
60a45d758006be79e8b07ed9,4,2,History & Politics,GREECE,FRANCE,8,,,,8,FRANCE,
60a45d758006be79e8b07ed9,4,3,People & Culture,GREECE,"ROMANIA, BOLGARIA","8, 6",,,,8,ROMANIA,
60a45d758006be79e8b07ed9,5,1,Geography,BOTSWANA,SOUTH AFRICA,5,,,,5,SOUTH AFRICA,
60a45d758006be79e8b07ed9,5,2,History & Politics,BOTSWANA,SOUTH AFRICA,8,,,,8,SOUTH AFRICA,
60a45d758006be79e8b07ed9,5,3,People & Culture,BOTSWANA,SOUTH AFRICA,8,,,,8,SOUTH AFRICA,
60a45d758006be79e8b07ed9,6,1,Geography,SOUTH KOREA,RUSSIA,10,,,,10,RUSSIA,
60a45d758006be79e8b07ed9,6,2,History & Politics,SOUTH KOREA,RUSSIA,10,,,,10,RUSSIA,
60a45d758006be79e8b07ed9,6,3,People & Culture,SOUTH KOREA,MYANMAR,8,,,,8,MYANMAR,
60b7bb77c573c1a28d072811,1,1,Geography,COLOMBIA,PERU,6,,,,6,PERU,
60b7bb77c573c1a28d072811,1,2,History & Politics,COLOMBIA,"PERU, BOLIVIA","6, 8",,,,8,BOLIVIA,
60b7bb77c573c1a28d072811,1,3,People & Culture,COLOMBIA,"PERU, BOLIVIA, ARGENTINA","6, 8, 9",,,,9,ARGENTINA,
60b7bb77c573c1a28d072811,2,1,Geography,SOUTH KOREA,SOUTH KOREA,7,,,,7,SOUTH KOREA,
60b7bb77c573c1a28d072811,2,2,History & Politics,SOUTH KOREA,"SOUTH KOREA, PHILIPPINES","7, 8",,,,8,PHILIPPINES,
60b7bb77c573c1a28d072811,2,3,People & Culture,SOUTH KOREA,"SOUTH KOREA, PHILIPPINES, WEST PAPUA","7, 8, 5",,,,8,PHILIPPINES,
60b7bb77c573c1a28d072811,3,1,Geography,GREECE,CZECH REPUBLIC,8,,,,8,CZECH REPUBLIC,
60b7bb77c573c1a28d072811,3,2,History & Politics,GREECE,"CZECH REPUBLIC, CROATIA","8, 6",,,,8,CZECH REPUBLIC,
60b7bb77c573c1a28d072811,3,3,People & Culture,GREECE,"CZECH REPUBLIC, CROATIA, GREECE","8, 6, 7",,,,8,CZECH REPUBLIC,
60b7bb77c573c1a28d072811,4,1,Geography,SWITZERLAND,SWITZERLAND,7,,,,7,SWITZERLAND,
60b7bb77c573c1a28d072811,4,2,History & Politics,SWITZERLAND,"SWITZERLAND, AUSTRIA","7, 7",,,,7,SWITZERLAND,
60b7bb77c573c1a28d072811,4,3,People & Culture,SWITZERLAND,"SWITZERLAND, AUSTRIA","10, 7",,,,10,SWITZERLAND,
60b7bb77c573c1a28d072811,5,1,Geography,BOTSWANA,BOTSWANA,7,,,,7,BOTSWANA,
60b7bb77c573c1a28d072811,5,2,History & Politics,BOTSWANA,BOTSWANA,7,,,,7,BOTSWANA,
60b7bb77c573c1a28d072811,5,3,People & Culture,BOTSWANA,BOTSWANA,7,,,,7,BOTSWANA,
60b7bb77c573c1a28d072811,6,1,Geography,MONGOLIA,MONGOLIA,10,,,,10,MONGOLIA,
60b7bb77c573c1a28d072811,6,2,History & Politics,MONGOLIA,MONGOLIA,10,,,,10,MONGOLIA,
60b7bb77c573c1a28d072811,6,3,People & Culture,MONGOLIA,MONGOLIA,10,,,,10,MONGOLIA,
60b8f2c365ec36a3395896b6,1,1,Geography,MONGOLIA,"CHINA, JAPAN","1, 1",,,,1,CHINA,
60b8f2c365ec36a3395896b6,1,2,History & Politics,MONGOLIA,"CHINA, JAPAN","1, 1",,,,1,CHINA,
60b8f2c365ec36a3395896b6,1,3,People & Culture,MONGOLIA,"CHINA, JAPAN, INDONESIA","1, 1, 2",,,,2,INDONESIA,
60b8f2c365ec36a3395896b6,2,1,Geography,SOUTH KOREA,"INDONESIA, CHINA, NORTH KOREA, SOUTH KOREA, JAPAN","1, 1, 1, 2, 1",,,,2,SOUTH KOREA,
60b8f2c365ec36a3395896b6,2,2,History & Politics,SOUTH KOREA,"INDONESIA, CHINA, NORTH KOREA, SOUTH KOREA, JAPAN","1, 1, 1, 2, 1",,,,2,SOUTH KOREA,
60b8f2c365ec36a3395896b6,2,3,People & Culture,SOUTH KOREA,"INDONESIA, CHINA, NORTH KOREA, SOUTH KOREA, JAPAN","1, 1, 1, 1, 1",,,,1,INDONESIA,
60b8f2c365ec36a3395896b6,3,1,Geography,BOTSWANA,"NIGERIA, GHANA, MOROCCO, EGYPT","1, 1, 1, 1",,,,1,NIGERIA,
60b8f2c365ec36a3395896b6,3,2,History & Politics,BOTSWANA,"NIGERIA, GHANA, MOROCCO, EGYPT","1, 1, 1, 1",,,,1,NIGERIA,
60b8f2c365ec36a3395896b6,3,3,People & Culture,BOTSWANA,"NIGERIA, GHANA, MOROCCO, EGYPT","1, 1, 1, 1",,,,1,NIGERIA,
60b8f2c365ec36a3395896b6,4,1,Geography,COLOMBIA,"ARGENTINA, MEXICO, URUGUAY","2, 2, 1",,,,2,ARGENTINA,
60b8f2c365ec36a3395896b6,4,2,History & Politics,COLOMBIA,"ARGENTINA, MEXICO, URUGUAY","2, 2, 1",,,,2,ARGENTINA,
60b8f2c365ec36a3395896b6,4,3,People & Culture,COLOMBIA,"ARGENTINA, MEXICO, URUGUAY","1, 3, 1",,,,3,MEXICO,
60b8f2c365ec36a3395896b6,5,1,Geography,SWITZERLAND,"GERMANY, AUSTRIA, ANDORRA","2, 3, 1",,,,3,AUSTRIA,
60b8f2c365ec36a3395896b6,5,2,History & Politics,SWITZERLAND,"GERMANY, AUSTRIA, ANDORRA","1, 4, 1",,,,4,AUSTRIA,
60b8f2c365ec36a3395896b6,5,3,People & Culture,SWITZERLAND,"GERMANY, AUSTRIA, ANDORRA","1, 4, 1",,,,4,AUSTRIA,
60b8f2c365ec36a3395896b6,6,1,Geography,GREECE,"TURKEY, CROATIA, SLOVENIE, POLAND","2, 2, 1, 2",,,,2,TURKEY,
60b8f2c365ec36a3395896b6,6,2,History & Politics,GREECE,"TURKEY, CROATIA, SLOVENIE, POLAND","2, 2, 1, 2",,,,2,TURKEY,
60b8f2c365ec36a3395896b6,6,3,People & Culture,GREECE,"TURKEY, CROATIA, SLOVENIE, POLAND","1, 1, 1, 2",,,,2,POLAND,
60cdae5d942a76a98eba611a,1,1,Geography,SWITZERLAND,"BELGIUM, NORWAY, UKRAINE","6, 4, 6",,,,6,BELGIUM,
60cdae5d942a76a98eba611a,1,2,History & Politics,SWITZERLAND,"BELGIUM, NORWAY, UKRAINE, AUSTRALIA","6, 4, 6, 4",,,,6,BELGIUM,
60cdae5d942a76a98eba611a,1,3,People & Culture,SWITZERLAND,"BELGIUM, NORWAY, UKRAINE, AUSTRALIA, HUNGARY, AUSTRIA","6, 4, 6, 4, 4, 1",,,,6,BELGIUM,
60cdae5d942a76a98eba611a,2,1,Geography,COLOMBIA,"MEXICO, GUATEMALA, COSTA RICA","3, 4, 3",,,,4,GUATEMALA,
60cdae5d942a76a98eba611a,2,2,History & Politics,COLOMBIA,"MEXICO, GUATEMALA, COSTA RICA, COLOMBIA","3, 4, 3, 6",,,,6,COLOMBIA,
60cdae5d942a76a98eba611a,2,3,People & Culture,COLOMBIA,"MEXICO, GUATEMALA, COSTA RICA, COLOMBIA","6, 4, 3, 6",,,,6,MEXICO,
60cdae5d942a76a98eba611a,3,1,Geography,SOUTH KOREA,SOUTH KOREA,7,,,,7,SOUTH KOREA,
60cdae5d942a76a98eba611a,3,2,History & Politics,SOUTH KOREA,SOUTH KOREA,4,,,,4,SOUTH KOREA,
60cdae5d942a76a98eba611a,3,3,People & Culture,SOUTH KOREA,"SOUTH KOREA, JAPAN","4, 9",,,,9,JAPAN,
60cdae5d942a76a98eba611a,4,1,Geography,MONGOLIA,LAOS,2,,,,2,LAOS,
60cdae5d942a76a98eba611a,4,2,History & Politics,MONGOLIA,"LAOS, JAPAN, MONGOLIA","2, 6, 6",,,,6,JAPAN,
60cdae5d942a76a98eba611a,4,3,People & Culture,MONGOLIA,"LAOS, JAPAN, MONGOLIA","2, 6, 7",,,,7,MONGOLIA,
60cdae5d942a76a98eba611a,5,1,Geography,BOTSWANA,ZIMBABWE,5,,,,5,ZIMBABWE,
60cdae5d942a76a98eba611a,5,2,History & Politics,BOTSWANA,"ZIMBABWE, BOTSWANA","5, 6",,,,6,BOTSWANA,
60cdae5d942a76a98eba611a,5,3,People & Culture,BOTSWANA,"ZIMBABWE, BOTSWANA","5, 9",,,,9,BOTSWANA,
60cdae5d942a76a98eba611a,6,1,Geography,GREECE,SLOVAKIA,5,,,,5,SLOVAKIA,
60cdae5d942a76a98eba611a,6,2,History & Politics,GREECE,"SLOVAKIA, MOLDOVA","5, 6",,,,6,MOLDOVA,
60cdae5d942a76a98eba611a,6,3,People & Culture,GREECE,"SLOVAKIA, MOLDOVA, HUNGARY","5, 6, 6",,,,6,MOLDOVA,
60e93f64ec69ecdac3107555,1,1,Geography,GREECE,"ITALY, SPAIN, FRANCE, GERMANY, NETHERLANDS","8, 8, 8, 7, 7",,,,8,ITALY,
60e93f64ec69ecdac3107555,1,2,History & Politics,GREECE,"ITALY, FRANCE, GERMANY, NETHERLANDS","8, 8, 7, 7",,,,8,ITALY,
60e93f64ec69ecdac3107555,1,3,People & Culture,GREECE,"ITALY, FRANCE, GERMANY, NETHERLANDS","8, 8, 7, 7",,,,8,ITALY,
60e93f64ec69ecdac3107555,2,1,Geography,BOTSWANA,"NIGERIA, TANZANIA, ETHIOPIA, MORROCCO","6, 7, 7, 7",,,,7,TANZANIA,
60e93f64ec69ecdac3107555,2,2,History & Politics,BOTSWANA,"NIGERIA, TANZANIA, ETHIOPIA, MORROCCO, KENYA, UGANDA","6, 7, 7, 7, 6, 6",,,,7,TANZANIA,
60e93f64ec69ecdac3107555,2,3,People & Culture,BOTSWANA,"UGANDA, CAMEROON, CONGO","6, 7, 8",,,,8,CONGO,
60e93f64ec69ecdac3107555,3,1,Geography,SOUTH KOREA,SOUTH KOREA,9,,,,9,SOUTH KOREA,
60e93f64ec69ecdac3107555,3,2,History & Politics,SOUTH KOREA,SOUTH KOREA,9,,,,9,SOUTH KOREA,
60e93f64ec69ecdac3107555,3,3,People & Culture,SOUTH KOREA,SOUTH KOREA,9,,,,9,SOUTH KOREA,
60e93f64ec69ecdac3107555,4,1,Geography,COLOMBIA,"BRAZIL, ARGENTINA, PERU, CHILE","8, 8, 8, 8",,,,8,BRAZIL,
60e93f64ec69ecdac3107555,4,2,History & Politics,COLOMBIA,"BRAZIL, ARGENTINA, PERU, CHILE, CUBA","8, 8, 8, 8, 9",,,,9,CUBA,
60e93f64ec69ecdac3107555,4,3,People & Culture,COLOMBIA,"ARGENTINA, PERU, CHILE, CUBA","8, 8, 8, 9",,,,9,CUBA,
60e93f64ec69ecdac3107555,5,1,Geography,MONGOLIA,"VIETNAM, BANGLADESH","7, 7",,,,7,VIETNAM,
60e93f64ec69ecdac3107555,5,2,History & Politics,MONGOLIA,"VIETNAM, BANGLADESH","7, 7",,,,7,VIETNAM,
60e93f64ec69ecdac3107555,5,3,People & Culture,MONGOLIA,"VIETNAM, BANGLADESH, MALAYSIA","7, 7, 9",,,,9,MALAYSIA,
60e93f64ec69ecdac3107555,6,1,Geography,SWITZERLAND,"POLAND, CZECH REPUBLIC, FRANCE","8, 8, 7",,,,8,POLAND,
60e93f64ec69ecdac3107555,6,2,History & Politics,SWITZERLAND,"POLAND, CZECH REPUBLIC, FRANCE","8, 8, 7",,,,8,POLAND,
60e93f64ec69ecdac3107555,6,3,People & Culture,SWITZERLAND,"POLAND, AUSTRIA, GREECE","8, 8, 8",,,,8,POLAND,
60f0606a61eb5a43c4179887,1,1,Geography,GREECE,CROATIA,5,,,,5,CROATIA,
60f0606a61eb5a43c4179887,1,2,History & Politics,GREECE,CROATIA,5,,,,5,CROATIA,
60f0606a61eb5a43c4179887,1,3,People & Culture,GREECE,"CROATIA, AZERBAIJAN","4, 7",,,,7,AZERBAIJAN,
60f0606a61eb5a43c4179887,2,1,Geography,COLOMBIA,CHILE,5,,,,5,CHILE,
60f0606a61eb5a43c4179887,2,2,History & Politics,COLOMBIA,"CHILE, PERU","5, 6",,,,6,PERU,
60f0606a61eb5a43c4179887,2,3,People & Culture,COLOMBIA,"CHILE, PERU, COLUMBIA","5, 6, 6",,,,6,PERU,
60f0606a61eb5a43c4179887,3,1,Geography,SWITZERLAND,FRANCE,5,,,,5,FRANCE,
60f0606a61eb5a43c4179887,3,2,History & Politics,SWITZERLAND,"FRANCE, SWITZERLAND","5, 6",,,,6,SWITZERLAND,
60f0606a61eb5a43c4179887,3,3,People & Culture,SWITZERLAND,"FRANCE, SWITZERLAND","5, 6",,,,6,SWITZERLAND,
60f0606a61eb5a43c4179887,4,1,Geography,MONGOLIA,SIBERIA,5,,,,5,SIBERIA,
60f0606a61eb5a43c4179887,4,2,History & Politics,MONGOLIA,SIBERIA,5,,,,5,SIBERIA,
60f0606a61eb5a43c4179887,4,3,People & Culture,MONGOLIA,SIBERIA,10,,,,10,SIBERIA,
60f0606a61eb5a43c4179887,5,1,Geography,BOTSWANA,BOTSWANA,5,,,,5,BOTSWANA,
60f0606a61eb5a43c4179887,5,2,History & Politics,BOTSWANA,"BOTSWANA, MOZAMBIQUE","5, 6",,,,6,MOZAMBIQUE,
60f0606a61eb5a43c4179887,5,3,People & Culture,BOTSWANA,"BOTSWANA, MOZAMBIQUE","10, 6",,,,10,BOTSWANA,
60f0606a61eb5a43c4179887,6,1,Geography,SOUTH KOREA,SIBERIA,5,,,,5,SIBERIA,
60f0606a61eb5a43c4179887,6,2,History & Politics,SOUTH KOREA,"SIBERIA, CHINA","5, 6",,,,6,CHINA,
60f0606a61eb5a43c4179887,6,3,People & Culture,SOUTH KOREA,"SIBERIA, CHINA, PAKISTAN","5, 6, 6",,,,6,CHINA,
60fe8de5380ae67bf7370ac8,1,1,Geography,BOTSWANA,"ZIMBABWE, SOUTH AFRICA, BOTSWANA","7, 5, 9",,,,9,BOTSWANA,
60fe8de5380ae67bf7370ac8,1,2,History & Politics,BOTSWANA,"ZIMBABWE, SOUTH AFRICA, BOTSWANA, NIGERIA, GHANA","7, 5, 9, 6, 5",,,,9,BOTSWANA,
60fe8de5380ae67bf7370ac8,1,3,People & Culture,BOTSWANA,"ZIMBABWE, SOUTH AFRICA, BOTSWANA, NIGERIA, GHANA, ALGERIA","7, 5, 9, 6, 5, 5",,,,9,BOTSWANA,
60fe8de5380ae67bf7370ac8,2,1,Geography,SOUTH KOREA,RUSSIA,3,,,,3,RUSSIA,
60fe8de5380ae67bf7370ac8,2,2,History & Politics,SOUTH KOREA,"RUSSIA, GEOGRIA","3, 8",,,,8,GEOGRIA,
60fe8de5380ae67bf7370ac8,2,3,People & Culture,SOUTH KOREA,"RUSSIA, GEOGRIA, NORTH KOREA, SOUTH KOREA, IRAQ","3, 8, 8, 6, 8",,,,8,GEOGRIA,
60fe8de5380ae67bf7370ac8,3,1,Geography,SWITZERLAND,ITALY,6,,,,6,ITALY,
60fe8de5380ae67bf7370ac8,3,2,History & Politics,SWITZERLAND,"ITALY, SWITZERLAND, SPAIN","6, 9, 8",,,,9,SWITZERLAND,
60fe8de5380ae67bf7370ac8,3,3,People & Culture,SWITZERLAND,"ITALY, SWITZERLAND, SPAIN","6, 10, 8",,,,10,SWITZERLAND,
60fe8de5380ae67bf7370ac8,4,1,Geography,GREECE,KOSOVO,7,,,,7,KOSOVO,
60fe8de5380ae67bf7370ac8,4,2,History & Politics,GREECE,"KOSOVO, BELGIUM","7, 8",,,,8,BELGIUM,
60fe8de5380ae67bf7370ac8,4,3,People & Culture,GREECE,"KOSOVO, BELGIUM, GREECE","7, 8, 10",,,,10,GREECE,
60fe8de5380ae67bf7370ac8,5,1,Geography,COLOMBIA,BRAZIL,6,,,,6,BRAZIL,
60fe8de5380ae67bf7370ac8,5,2,History & Politics,COLOMBIA,"BRAZIL, PARAGUAY","6, 8",,,,8,PARAGUAY,
60fe8de5380ae67bf7370ac8,5,3,People & Culture,COLOMBIA,"BRAZIL, PARAGUAY, COLOMBIA, ECUADOR","6, 8, 9, 9",,,,9,COLOMBIA,
60fe8de5380ae67bf7370ac8,6,1,Geography,MONGOLIA,MONGOLIA,8,,,,8,MONGOLIA,
60fe8de5380ae67bf7370ac8,6,2,History & Politics,MONGOLIA,"MONGOLIA, IRAN","8, 8",,,,8,MONGOLIA,
60fe8de5380ae67bf7370ac8,6,3,People & Culture,MONGOLIA,"MONGOLIA, IRAN","10, 8",,,,10,MONGOLIA,
6102ef0e02eefcbe5a7aa08d,1,1,Geography,COLOMBIA,"BRAZIL, ARGENTINA, MEXICO, PERU","6, 7, 8, 8",,,,8,MEXICO,
6102ef0e02eefcbe5a7aa08d,1,2,History & Politics,COLOMBIA,"BRAZIL, ARGENTINA, MEXICO, PERU","6, 7, 8, 8",,,,8,MEXICO,
6102ef0e02eefcbe5a7aa08d,1,3,People & Culture,COLOMBIA,"BRAZIL, ARGENTINA, MEXICO, PERU","6, 7, 8, 8",,,,8,MEXICO,
6102ef0e02eefcbe5a7aa08d,2,1,Geography,GREECE,GERMANI,5,,,,5,GERMANI,
6102ef0e02eefcbe5a7aa08d,2,2,History & Politics,GREECE,"GERMANI, GREEC","5, 7",,,,7,GREEC,
6102ef0e02eefcbe5a7aa08d,2,3,People & Culture,GREECE,"GERMANI, GREEC","5, 7",,,,7,GREEC,
6102ef0e02eefcbe5a7aa08d,3,1,Geography,SOUTH KOREA,ISRAEL,5,,,,5,ISRAEL,
6102ef0e02eefcbe5a7aa08d,3,2,History & Politics,SOUTH KOREA,"ISRAEL, EGYP","5, 6",,,,6,EGYP,
6102ef0e02eefcbe5a7aa08d,3,3,People & Culture,SOUTH KOREA,"ISRAEL, EGYP, JORDAN","5, 6, 6",,,,6,EGYP,
6102ef0e02eefcbe5a7aa08d,4,1,Geography,BOTSWANA,NIGERIA,5,,,,5,NIGERIA,
6102ef0e02eefcbe5a7aa08d,4,2,History & Politics,BOTSWANA,"NIGERIA, ETUPIA","5, 6",,,,6,ETUPIA,
6102ef0e02eefcbe5a7aa08d,4,3,People & Culture,BOTSWANA,"NIGERIA, ETUPIA, ELBANIA","5, 6, 6",,,,6,ETUPIA,
6102ef0e02eefcbe5a7aa08d,5,1,Geography,SWITZERLAND,POLAND,5,,,,5,POLAND,
6102ef0e02eefcbe5a7aa08d,5,2,History & Politics,SWITZERLAND,"POLAND, HOLLAND, NETHERLAND","5, 6, 6",,,,6,HOLLAND,
6102ef0e02eefcbe5a7aa08d,5,3,People & Culture,SWITZERLAND,"POLAND, HOLLAND, NETHERLAND","5, 6, 6",,,,6,HOLLAND,
6102ef0e02eefcbe5a7aa08d,6,1,Geography,MONGOLIA,SINGAPOR,5,,,,5,SINGAPOR,
6102ef0e02eefcbe5a7aa08d,6,2,History & Politics,MONGOLIA,"SINGAPOR, DENEMARK","5, 6",,,,6,DENEMARK,
6102ef0e02eefcbe5a7aa08d,6,3,People & Culture,MONGOLIA,"SINGAPOR, DENEMARK, CHINA","5, 6, 6",,,,6,DENEMARK,
610abbbb784eea92360657e0,1,1,Geography,SWITZERLAND,"BELARUS, UKRAINE","6, 7",,,,7,UKRAINE,
