participantID,trialNum,stage,stageName,trueCountry,requestedTests,uniqueTests,pastTests,currentTests,possibleTest,proportionOfInfo,testNames,confidence,perceivedDifficulty,highestLikelihood,likelihoods,numOfDifferentials,correctCountry,likelihoodOfCorrectCountry,incorrectLikelihood,highestLikelihoodCorrect,highestLikelihoodCorrectValue,differentials
p22,1,3,People & Culture,SWITZERLAND,10,7,0,7,10,0.7,"Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population, Population Density, Most Prevalent Religion, Which side of the road do people drive on?, Number of medals at the Tokyo Olympics",40,8,6,"6, 1, 1",3,1,6,1,1,6,"SWITZERLAND, AUSTRIA, CZECH REPUBLIC"
p22,2,1,Geography,BOTSWANA,11,10,0,10,10,1,"% area that is water, Native Animals, Area, Highest Point, % area that is covered by forest, Is the country landlocked?, Time Zone (UTC), Number of other countries it shares a land border with, Average Temperature (between 1991-2020), Average Rainfall in 2017 (mm per year)",1,9,3,"3, 2, 2, 2, 1",5,0,0,2,0,0,"ZIMBABWE, KENYA, ALGERIA, NIGERIA, ETHIOPIA"
p22,2,2,History & Politics,BOTSWANA,6,6,0,6,9,0.666666667,"Most Exported Food Products, The Economist's Democracy Index Rating, Does the country have a monarchy?, Does their government have a prime minister?, World Happiness Ranking, Gini Index for Income Inequality",2,9,2,"2, 2, 2, 2, 1",5,0,0,1.8,0,0,"ZIMBABWE, KENYA, ALGERIA, NIGERIA, ETHIOPIA"
p22,2,3,People & Culture,BOTSWANA,9,8,0,8,10,0.8,"Overall population, Most Prevalent Religion, Population in the capital city, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of Colours in the country's flag, Number of medals at the Tokyo Olympics, Unemployment Rate % (2021), % of the population with internet access",3,9,4,"4, 3, 1, 1, 3",5,0,0,2.4,0,0,"ZIMBABWE, KENYA, ALGERIA, NIGERIA, ETHIOPIA"
p22,3,1,Geography,GREECE,5,4,0,4,10,0.4,"Time Zone (UTC), Is the country landlocked?, Native Animals, Number of other countries it shares a land border with",17,8,6,"6, 2, 3, 4",4,0,0,3.75,0,0,"RUSSIA, GERMANY, FINLAND, NORWAY"
p22,3,2,History & Politics,GREECE,9,9,0,9,9,1,"Does their government have a prime minister?, World Happiness Ranking, Does the country have a monarchy?, GDP per capita in 2022, Most Exported Food Products, Gini Index for Income Inequality, Global Passport Power Rank (2022), The Economist's Democracy Index Rating, Is the country a member of the OECD, NATO and/or UN?",4,8,4,"1, 2, 3, 4, 3",5,0,0,2.6,0,0,"RUSSIA, GERMANY, FINLAND, NORWAY, BELARUS"
p22,3,3,People & Culture,GREECE,10,10,0,10,10,1,"Population in the capital city, Number of Colours in the country's flag, Which side of the road do people drive on?, Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population, Most Prevalent Religion, Number of medals at the Tokyo Olympics, Unemployment Rate % (2021), Population Density, % of the population with internet access",25,8,6,"1, 1, 1, 1, 1, 4, 6",7,0,0,2.142857143,0,0,"RUSSIA, GERMANY, FINLAND, NORWAY, BELARUS, TURKEY, UKRAINE"
p22,4,1,Geography,SOUTH KOREA,5,5,0,5,10,0.5,"Is the country landlocked?, % area that is water, Number of other countries it shares a land border with, % area that is covered by forest, Native Animals",32,3,6,"6, 3",2,1,3,6,0,0,"JAPAN, SOUTH KOREA"
p22,4,2,History & Politics,SOUTH KOREA,6,6,0,6,9,0.666666667,"Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, Global Passport Power Rank (2022), Does their government have a prime minister?, Gini Index for Income Inequality, World Happiness Ranking",16,3,4,"3, 4",2,1,4,3,1,4,"JAPAN, SOUTH KOREA"
p22,4,3,People & Culture,SOUTH KOREA,5,5,0,5,10,0.5,"Population in the capital city, Overall population, Which side of the road do people drive on?, Unemployment Rate % (2021), Number of FIFA World Cups that the country's team qualified for, and their best performance",84,3,9,"1, 9",2,1,9,1,1,9,"JAPAN, SOUTH KOREA"
p22,5,1,Geography,COLOMBIA,5,5,0,5,10,0.5,"Area, % area that is covered by forest, % area that is water, Is the country landlocked?, Native Animals",78,6,3,"3, 2, 2, 3, 2",5,0,0,2.4,0,0,"BRAZIL, ARGENTINA, CHILE, PERU, URUGUAY"
p22,5,2,History & Politics,COLOMBIA,7,5,0,5,9,0.555555556,"GDP per capita in 2022, Does the country have a monarchy?, Gini Index for Income Inequality, World Happiness Ranking, Is the country a member of the OECD, NATO and/or UN?",72,6,3,"3, 2, 2, 3, 2",5,0,0,2.4,0,0,"BRAZIL, ARGENTINA, CHILE, PERU, URUGUAY"
p22,5,3,People & Culture,COLOMBIA,3,3,0,3,10,0.3,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of Colours in the country's flag, % of the population with internet access",25,6,6,"1, 1, 6, 1, 1",5,0,0,2,0,0,"BRAZIL, ARGENTINA, CHILE, PERU, URUGUAY"
p22,6,1,Geography,MONGOLIA,11,7,0,7,10,0.7,"% area that is covered by forest, Area, Native Animals, Number of other countries it shares a land border with, % area that is water, Time Zone (UTC), Average Rainfall in 2017 (mm per year)",30,6,5,"5, 5, 2, 3",4,0,0,3.75,0,0,"INDIA, JAPAN, IRAN, SAUDI ARABIA"
p22,6,2,History & Politics,MONGOLIA,1,1,0,1,9,0.111111111,Most Exported Food Products,25,6,5,"5, 5, 2, 3",4,0,0,3.75,0,0,"INDIA, JAPAN, IRAN, SAUDI ARABIA"
p22,6,3,People & Culture,MONGOLIA,5,5,0,5,10,0.5,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of medals at the Tokyo Olympics, Number of Colours in the country's flag, Most Prevalent Religion, Overall population",10,6,6,"6, 1, 1, 3",4,0,0,2.75,0,0,"INDIA, JAPAN, IRAN, SAUDI ARABIA"
p23,1,1,Geography,BOTSWANA,5,5,0,5,10,0.5,"Is the country landlocked?, Area, % area that is covered by forest, Native Animals, Time Zone (UTC)",31,4,4,4,1,0,0,0,0,0,SOMALIA
p23,1,2,History & Politics,BOTSWANA,3,3,0,3,9,0.333333333,"Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, World Happiness Ranking",55,4,7,"4, 7",2,0,0,5.5,0,0,"SOMALIA, KENYA"
p23,1,3,People & Culture,BOTSWANA,3,3,0,3,10,0.3,"Number of Colours in the country's flag, Most Prevalent Religion, Population in the capital city",56,4,7,"4, 7",2,0,0,5.5,0,0,"SOMALIA, KENYA"
p23,2,1,Geography,MONGOLIA,3,3,0,3,10,0.3,"% area that is covered by forest, Area, Average Temperature (between 1991-2020)",44,6,6,6,1,0,0,0,0,0,IRAN
p23,2,2,History & Politics,MONGOLIA,4,4,0,4,9,0.444444444,"Most Exported Food Products, World Happiness Ranking, Global Passport Power Rank (2022), The Economist's Democracy Index Rating",37,6,6,"6, 4",2,0,0,5,0,0,"IRAN, SYRIA"
p23,2,3,People & Culture,MONGOLIA,3,3,0,3,10,0.3,"Population Density, % of the population with internet access, Number of medals at the Tokyo Olympics",53,6,7,"6, 4, 7",3,0,0,5.666666667,0,0,"IRAN, SYRIA, TAIWAN"
p23,3,1,Geography,COLOMBIA,2,2,0,2,10,0.2,"% area that is covered by forest, Highest Point",60,7,6,6,1,0,0,0,0,0,ARGENTINA
p23,3,2,History & Politics,COLOMBIA,3,3,0,3,9,0.333333333,"Does the country have a monarchy?, World Happiness Ranking, GDP per capita in 2022",45,7,6,"6, 5",2,0,0,5.5,0,0,"ARGENTINA, PERU"
p23,3,3,People & Culture,COLOMBIA,2,2,0,2,10,0.2,"Overall population, Unemployment Rate % (2021)",71,7,8,"8, 5",2,0,0,6.5,0,0,"ARGENTINA, PERU"
p23,4,1,Geography,GREECE,3,3,0,3,10,0.3,"Native Animals, Number of other countries it shares a land border with, Average Rainfall in 2017 (mm per year)",54,8,6,6,1,0,0,0,0,0,UKRAINE
p23,4,2,History & Politics,GREECE,4,4,0,4,9,0.444444444,"Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, World Happiness Ranking, Most Exported Food Products",72,8,8,"6, 8",2,0,0,7,0,0,"UKRAINE, PORTUGAL"
p23,4,3,People & Culture,GREECE,4,4,0,4,10,0.4,"Most Prevalent Religion, Population Density, Population in the capital city, Number of FIFA World Cups that the country's team qualified for, and their best performance",79,8,8,"6, 8, 8",3,0,0,7.333333333,0,0,"UKRAINE, PORTUGAL, SPAIN"
p23,5,1,Geography,SOUTH KOREA,2,2,0,2,10,0.2,"% area that is covered by forest, Time Zone (UTC)",74,8,7,7,1,0,0,0,0,0,JAPAN
p23,5,2,History & Politics,SOUTH KOREA,3,3,0,3,9,0.333333333,"Global Passport Power Rank (2022), Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?",82,8,7,7,1,0,0,0,0,0,JAPAN
p23,5,3,People & Culture,SOUTH KOREA,3,3,0,3,10,0.3,"Overall population, Population Density, Which side of the road do people drive on?",84,8,9,9,1,0,0,0,0,0,JAPAN
p23,6,1,Geography,SWITZERLAND,3,3,0,3,10,0.3,"Area, Native Animals, Highest Point",75,6,8,8,1,1,8,0,1,8,SWITZERLAND
p23,6,2,History & Politics,SWITZERLAND,4,4,0,4,9,0.444444444,"World Happiness Ranking, Most Exported Food Products, Does their government have a prime minister?, Gini Index for Income Inequality",36,6,8,"8, 8",2,1,8,8,1,8,"SWITZERLAND, UK"
p23,6,3,People & Culture,SWITZERLAND,6,6,0,6,10,0.6,"% of the population with internet access, Number of Colours in the country's flag, Unemployment Rate % (2021), Population in the capital city, Population Density, Most Prevalent Religion",60,6,9,"9, 3",2,1,9,3,1,9,"SWITZERLAND, UK"
p24,1,1,Geography,SOUTH KOREA,2,2,0,2,10,0.2,"Native Animals, Is the country landlocked?",42,6,7,7,1,0,0,0,0,0,SIBERIA
p24,1,2,History & Politics,SOUTH KOREA,1,1,0,1,9,0.111111111,Most Exported Food Products,48,6,7,7,1,0,0,0,0,0,SIBERIA
p24,1,3,People & Culture,SOUTH KOREA,1,1,0,1,10,0.1,Most Prevalent Religion,52,6,7,7,1,0,0,0,0,0,SIBERIA
p24,2,1,Geography,COLOMBIA,3,3,0,3,10,0.3,"Native Animals, Is the country landlocked?, Number of other countries it shares a land border with",45,6,6,"5, 6, 4",3,0,0,5,0,0,"GUATEMALA, HONDURAS, BRAZIL"
p24,2,2,History & Politics,COLOMBIA,2,2,0,2,9,0.222222222,"Most Exported Food Products, World Happiness Ranking",45,6,6,"5, 6, 4, 4",4,0,0,4.75,0,0,"GUATEMALA, HONDURAS, BRAZIL, COSTA RICA"
p24,2,3,People & Culture,COLOMBIA,2,2,0,2,10,0.2,"Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance",53,6,6,"5, 6, 4",3,0,0,5,0,0,"GUATEMALA, HONDURAS, COSTA RICA"
p24,3,1,Geography,GREECE,3,3,0,3,10,0.3,"Native Animals, Time Zone (UTC), Area",52,4,7,"5, 7, 6",3,0,0,6,0,0,"ROMANIA, POLAND, HUNGARY"
p24,3,2,History & Politics,GREECE,1,1,0,1,9,0.111111111,Most Exported Food Products,48,4,7,"5, 7, 6",3,0,0,6,0,0,"ROMANIA, POLAND, HUNGARY"
p24,3,3,People & Culture,GREECE,1,1,0,1,10,0.1,Number of Colours in the country's flag,55,4,8,"5, 8, 6",3,0,0,6.333333333,0,0,"ROMANIA, POLAND, HUNGARY"
p24,4,1,Geography,SWITZERLAND,3,3,0,3,10,0.3,"Time Zone (UTC), Number of other countries it shares a land border with, Native Animals",54,6,7,"7, 4",2,0,0,5.5,0,0,"FRANCE, NETHERLANDS"
p24,4,2,History & Politics,SWITZERLAND,3,3,1,2,9,0.222222222,"Does the country have a monarchy?, Most Exported Food Products, Area",52,6,7,"7, 4",2,0,0,5.5,0,0,"FRANCE, NETHERLANDS"
p24,4,3,People & Culture,SWITZERLAND,3,3,1,2,10,0.2,"Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance, Native Animals",44,6,7,"7, 4, 6",3,0,0,5.666666667,0,0,"FRANCE, NETHERLANDS, BELGIUM"
p24,5,1,Geography,BOTSWANA,2,2,0,2,10,0.2,"Is the country landlocked?, Native Animals",44,7,6,"3, 6, 6, 6",4,1,6,5,1,6,"NIGERIA, BOTSOWANA, ZIMBABUE, CONGO"
p24,5,2,History & Politics,BOTSWANA,2,2,0,2,9,0.222222222,"Most Exported Food Products, Does the country have a monarchy?",44,7,6,"3, 6, 6, 6",4,1,6,5,1,6,"NIGERIA, BOTSOWANA, ZIMBABUE, CONGO"
p24,5,3,People & Culture,BOTSWANA,1,1,0,1,10,0.1,Most Prevalent Religion,44,7,6,"3, 6, 6, 6",4,1,6,5,1,6,"NIGERIA, BOTSOWANA, ZIMBABUE, CONGO"
p24,6,1,Geography,MONGOLIA,2,2,0,2,10,0.2,"Native Animals, Area",37,8,6,"5, 6",2,0,0,5.5,0,0,"INDIA, IRAN"
p24,6,2,History & Politics,MONGOLIA,1,1,0,1,9,0.111111111,Most Exported Food Products,34,8,6,"5, 6",2,0,0,5.5,0,0,"INDIA, IRAN"
p24,6,3,People & Culture,MONGOLIA,3,3,0,3,10,0.3,"Which side of the road do people drive on?, Population Density, Overall population",22,8,6,"3, 6",2,0,0,4.5,0,0,"INDIA, IRAN"
p25,1,1,Geography,BOTSWANA,0,0,0,0,10,0,,80,10,6,"5, 6, 6",3,0,0,5.666666667,0,0,"NIGERIA, SOUTH AFRICA, EGYPT"
p25,1,2,History & Politics,BOTSWANA,5,3,3,0,9,0,"Area, Average Rainfall in 2017 (mm per year), Number of other countries it shares a land border with",100,10,6,"5, 6, 6",3,0,0,5.666666667,0,0,"NIGERIA, SOUTH AFRICA, EGYPT"
p25,1,3,People & Culture,BOTSWANA,7,5,2,3,10,0.3,"Number of Colours in the country's flag, Which side of the road do people drive on?, Number of medals at the Tokyo Olympics, Global Passport Power Rank (2022), Gini Index for Income Inequality",87,10,6,"5, 6, 6",3,0,0,5.666666667,0,0,"NIGERIA, SOUTH AFRICA, EGYPT"
p25,2,1,Geography,SWITZERLAND,2,2,0,2,10,0.2,"% area that is water, % area that is covered by forest",94,9,8,"8, 8, 8",3,0,0,8,0,0,"UNITED KINGDOM, SCOTLAND, WALES"
p25,2,2,History & Politics,SWITZERLAND,6,5,2,3,9,0.333333333,"Most Exported Food Products, Global Passport Power Rank (2022), World Happiness Ranking, Average Temperature (between 1991-2020), Number of other countries it shares a land border with",81,9,8,"8, 8, 8",3,0,0,8,0,0,"UNITED KINGDOM, SCOTLAND, WALES"
p25,2,3,People & Culture,SWITZERLAND,9,8,6,2,10,0.2,"Highest Point, Number of other countries it shares a land border with, Time Zone (UTC), Most Exported Food Products, Gini Index for Income Inequality, GDP per capita in 2022, Population in the capital city, Population Density",81,9,8,"8, 8, 8",3,0,0,8,0,0,"UNITED KINGDOM, SCOTLAND, WALES"
p25,3,1,Geography,SOUTH KOREA,3,3,0,3,10,0.3,"Time Zone (UTC), Number of other countries it shares a land border with, Average Rainfall in 2017 (mm per year)",82,8,6,"5, 5, 6",3,0,0,5.333333333,0,0,"INDIA, RUSSIA, CHINA"
p25,3,2,History & Politics,SOUTH KOREA,2,1,1,0,9,0,Number of other countries it shares a land border with,75,8,6,"5, 5, 6",3,0,0,5.333333333,0,0,"INDIA, RUSSIA, CHINA"
p25,3,3,People & Culture,SOUTH KOREA,4,3,2,1,10,0.1,"Is the country landlocked?, Global Passport Power Rank (2022), Which side of the road do people drive on?",51,8,6,"5, 5, 6",3,0,0,5.333333333,0,0,"INDIA, RUSSIA, CHINA"
p25,4,1,Geography,COLOMBIA,1,1,0,1,10,0.1,Average Rainfall in 2017 (mm per year),84,8,6,"5, 6, 6",3,0,0,5.666666667,0,0,"CHILE, BRAZIL, PERU"
p25,4,2,History & Politics,COLOMBIA,2,2,1,1,9,0.111111111,"Native Animals, Does their government have a prime minister?",68,8,6,"5, 6, 6",3,0,0,5.666666667,0,0,"CHILE, BRAZIL, PERU"
p25,4,3,People & Culture,COLOMBIA,2,2,1,1,10,0.1,"Does the country have a monarchy?, Unemployment Rate % (2021)",88,8,6,"5, 6, 6",3,0,0,5.666666667,0,0,"CHILE, BRAZIL, PERU"
p25,5,1,Geography,MONGOLIA,1,1,0,1,10,0.1,% area that is water,92,9,6,"5, 6, 6",3,0,0,5.666666667,0,0,"INDIA, HONG KONG, RUSSIA"
p25,5,2,History & Politics,MONGOLIA,1,1,1,0,9,0,Is the country landlocked?,82,9,6,"5, 6, 6",3,0,0,5.666666667,0,0,"INDIA, HONG KONG, RUSSIA"
p25,5,3,People & Culture,MONGOLIA,5,4,3,1,10,0.1,"World Happiness Ranking, GDP per capita in 2022, Population Density, Number of other countries it shares a land border with",52,9,6,"5, 6, 6",3,0,0,5.666666667,0,0,"INDIA, HONG KONG, RUSSIA"
p25,6,1,Geography,GREECE,1,1,0,1,10,0.1,Number of other countries it shares a land border with,84,8,6,"5, 6, 6",3,0,0,5.666666667,0,0,"UNITED STATES, MEXICO, CANADA"
p25,6,2,History & Politics,GREECE,1,1,1,0,9,0,Average Temperature (between 1991-2020),91,8,6,"5, 6, 6",3,0,0,5.666666667,0,0,"UNITED STATES, MEXICO, CANADA"
p25,6,3,People & Culture,GREECE,1,1,0,1,10,0.1,"Number of FIFA World Cups that the country's team qualified for, and their best performance",78,8,6,"5, 6, 6",3,0,0,5.666666667,0,0,"UNITED STATES, MEXICO, CANADA"
p26,1,1,Geography,SOUTH KOREA,10,5,0,5,10,0.5,"Area, Native Animals, Highest Point, Is the country landlocked?, Number of other countries it shares a land border with",14,8,5,5,1,0,0,0,0,0,INDIA
p26,1,2,History & Politics,SOUTH KOREA,5,3,0,3,9,0.333333333,"World Happiness Ranking, Most Exported Food Products, Does their government have a prime minister?",4,8,4,"4, 3",2,0,0,3.5,0,0,"INDIA, CAMBODIA"
p26,1,3,People & Culture,SOUTH KOREA,6,6,0,6,10,0.6,"Population in the capital city, Overall population, Unemployment Rate % (2021), Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of medals at the Tokyo Olympics",5,8,6,"4, 3, 6",3,0,0,4.333333333,0,0,"INDIA, CAMBODIA, JAPAN"
p26,2,1,Geography,BOTSWANA,2,2,0,2,10,0.2,"Native Animals, Is the country landlocked?",39,6,5,5,1,0,0,0,0,0,EGYPT
p26,2,2,History & Politics,BOTSWANA,2,2,0,2,9,0.222222222,"Most Exported Food Products, World Happiness Ranking",24,6,6,"5, 6",2,0,0,5.5,0,0,"EGYPT, NIGER"
p26,2,3,People & Culture,BOTSWANA,3,3,0,3,10,0.3,"Population in the capital city, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance",21,6,6,"5, 6, 2",3,0,0,4.333333333,0,0,"EGYPT, NIGER, CHAD"
p26,3,1,Geography,MONGOLIA,3,2,0,2,10,0.2,"Native Animals, Is the country landlocked?",3,9,2,2,1,0,0,0,0,0,IRAN
p26,3,2,History & Politics,MONGOLIA,3,3,0,3,9,0.333333333,"World Happiness Ranking, GDP per capita in 2022, Does their government have a prime minister?",0,9,2,"2, 2",2,1,2,2,0,0,"IRAN, MONGOLIA"
p26,3,3,People & Culture,MONGOLIA,5,5,0,5,10,0.5,"Number of Colours in the country's flag, Number of medals at the Tokyo Olympics, Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population, % of the population with internet access",5,9,4,"2, 2, 4",3,1,2,3,0,0,"IRAN, MONGOLIA, MYANMAR"
p26,4,1,Geography,SWITZERLAND,4,3,0,3,10,0.3,"% area that is water, Is the country landlocked?, Native Animals",32,7,4,4,1,0,0,0,0,0,CZECHIA
p26,4,2,History & Politics,SWITZERLAND,2,2,0,2,9,0.222222222,"World Happiness Ranking, GDP per capita in 2022",25,7,5,"4, 5",2,1,5,4,1,5,"CZECHIA, SWITZERLAND"
p26,4,3,People & Culture,SWITZERLAND,3,3,0,3,10,0.3,"Population Density, Overall population, Population in the capital city",44,7,7,"4, 5, 7",3,1,5,5.5,0,0,"CZECHIA, SWITZERLAND, LUXEMBOURG"
p26,5,1,Geography,COLOMBIA,4,4,0,4,10,0.4,"Native Animals, Is the country landlocked?, % area that is water, Number of other countries it shares a land border with",69,4,7,7,1,0,0,0,0,0,BOLIVIA
p26,5,2,History & Politics,COLOMBIA,3,3,0,3,9,0.333333333,"Most Exported Food Products, GDP per capita in 2022, World Happiness Ranking",54,4,7,"7, 5",2,0,0,6,0,0,"BOLIVIA, ARGENTINA"
