participantID,trialNum,stage,stageName,trueCountry,infoRequests,information,differentials,correct,correctCountryText,correctCountryIdx
6047ff03cb24e712c17514b7,5,1,1. Geography,GREECE,13,"% area that is covered by forest, Area, Number of other countries it shares a land border with, Average Temperature (between 1991-2020), Is the country landlocked?, Highest Point, Average Rainfall in 2017 (mm per year), Area, Area, Average Rainfall in 2017 (mm per year), % area that is water, Time Zone (UTC), Native Animals",SWITZERLAND,0,0,0
6047ff03cb24e712c17514b7,5,2,2. Economy & Politics,GREECE,20,"Does the country have a monarchy?, Does their government have a prime minister?, World Happiness Ranking, Global Passport Power Rank (2022), Is the country a member of the OECD, NATO and/or UN?, Most Exported Food Products, The Economist's Democracy Index Rating, Gini Index for Income Inequality, GDP per capita in 2022, Is the country landlocked?, Is the country landlocked?, % area that is water, Area, Highest Point, Area, Number of other countries it shares a land border with, Average Temperature (between 1991-2020), % area that is covered by forest, Time Zone (UTC), Average Rainfall in 2017 (mm per year)","SLOVENIA, CROATIA",0,0,0
6047ff03cb24e712c17514b7,5,3,3. People & Culture,GREECE,24,"Number of medals at the Tokyo Olympics, Most Prevalent Religion, Population Density, Population in the capital city, Unemployment Rate % (2021), Overall population, Number of Colours in the country's flag, Which side of the road do people drive on?, Number of FIFA World Cups that the country's team qualified for, and their best performance, % of the population with internet access, World Happiness Ranking, World Happiness Ranking, Is the country landlocked?, Is the country landlocked?, % area that is covered by forest, % area that is covered by forest, Average Temperature (between 1991-2020), Native Animals, Highest Point, Time Zone (UTC), Number of other countries it shares a land border with, Average Rainfall in 2017 (mm per year), Area, % area that is water","BOSNIA AND HERZEGOVINA, ALBANIA, MONTENEGRO",0,0,0
6047ff03cb24e712c17514b7,6,1,1. Geography,SWITZERLAND,11,"Native Animals, Average Rainfall in 2017 (mm per year), Native Animals, Time Zone (UTC), Highest Point, Number of other countries it shares a land border with, % area that is covered by forest, % area that is water, Area, Average Temperature (between 1991-2020), Is the country landlocked?","AUSTRIA, SWITZERLAND",1,SWITZERLAND,2
6047ff03cb24e712c17514b7,6,2,2. Economy & Politics,SWITZERLAND,9,"Is the country a member of the OECD, NATO and/or UN?, Global Passport Power Rank (2022), The Economist's Democracy Index Rating, World Happiness Ranking, Does their government have a prime minister?, Gini Index for Income Inequality, GDP per capita in 2022, Does the country have a monarchy?, Most Exported Food Products","AUSTRIA, SWITZERLAND",1,SWITZERLAND,2
6047ff03cb24e712c17514b7,6,3,3. People & Culture,SWITZERLAND,6,"Unemployment Rate % (2021), Number of FIFA World Cups that the country's team qualified for, and their best performance, Population Density, Most Prevalent Religion, Number of Colours in the country's flag, % of the population with internet access",SWITZERLAND,1,SWITZERLAND,1
60756d8d77104c29f837c33f,1,1,1. Geography,SOUTH KOREA,13,"Area, % area that is water, Native Animals, Time Zone (UTC), Highest Point, Number of other countries it shares a land border with, Is the country landlocked?, % area that is covered by forest, Average Temperature (between 1991-2020), % area that is covered by forest, Average Rainfall in 2017 (mm per year), Number of other countries it shares a land border with, % area that is covered by forest",SOUTH KOREA,1,SOUTH KOREA,1
60756d8d77104c29f837c33f,1,2,2. Economy & Politics,SOUTH KOREA,16,"Global Passport Power Rank (2022), GDP per capita in 2022, Most Exported Food Products, World Happiness Ranking, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, Gini Index for Income Inequality, Does their government have a prime minister?, The Economist's Democracy Index Rating, World Happiness Ranking, The Economist's Democracy Index Rating, Does their government have a prime minister?, Gini Index for Income Inequality, Most Exported Food Products, GDP per capita in 2022, Global Passport Power Rank (2022)",SOUTH KOREA,1,SOUTH KOREA,1
60756d8d77104c29f837c33f,1,3,3. People & Culture,SOUTH KOREA,8,"Most Prevalent Religion, Number of FIFA World Cups that the country's team qualified for, and their best performance, Unemployment Rate % (2021), Population in the capital city, Overall population, Number of Colours in the country's flag, Population Density, Number of medals at the Tokyo Olympics",SOUTH KOREA,1,SOUTH KOREA,1
60756d8d77104c29f837c33f,2,1,1. Geography,BOTSWANA,5,"Number of other countries it shares a land border with, Area, Is the country landlocked?, Native Animals, Time Zone (UTC)",BOTSUANA,1,BOTSUANA,1
60756d8d77104c29f837c33f,2,2,2. Economy & Politics,BOTSWANA,9,"The Economist's Democracy Index Rating, Is the country a member of the OECD, NATO and/or UN?, Most Exported Food Products, Global Passport Power Rank (2022), World Happiness Ranking, Does the country have a monarchy?, World Happiness Ranking, Does the country have a monarchy?, Does their government have a prime minister?",BOTSUANA,1,BOTSUANA,1
60756d8d77104c29f837c33f,2,3,3. People & Culture,BOTSWANA,4,"Number of medals at the Tokyo Olympics, Most Prevalent Religion, Which side of the road do people drive on?, Number of Colours in the country's flag",BOTSUANA,1,BOTSUANA,1
60756d8d77104c29f837c33f,3,1,1. Geography,GREECE,13,"Time Zone (UTC), Number of other countries it shares a land border with, Is the country landlocked?, Number of other countries it shares a land border with, Highest Point, Area, Average Temperature (between 1991-2020), Average Rainfall in 2017 (mm per year), Average Temperature (between 1991-2020), Average Rainfall in 2017 (mm per year), Native Animals, Is the country landlocked?, Time Zone (UTC)",ITALY,0,0,0
60756d8d77104c29f837c33f,3,2,2. Economy & Politics,GREECE,11,"The Economist's Democracy Index Rating, Global Passport Power Rank (2022), Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, World Happiness Ranking, Does the country have a monarchy?, Does their government have a prime minister?, GDP per capita in 2022, Gini Index for Income Inequality, The Economist's Democracy Index Rating, Global Passport Power Rank (2022)",ITALY,0,0,0
60756d8d77104c29f837c33f,3,3,3. People & Culture,GREECE,5,"Number of medals at the Tokyo Olympics, Population Density, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance, Most Prevalent Religion",GREECE,1,GREECE,1
60756d8d77104c29f837c33f,4,1,1. Geography,SWITZERLAND,9,"% area that is covered by forest, % area that is water, Highest Point, Average Temperature (between 1991-2020), Is the country landlocked?, Number of other countries it shares a land border with, Average Rainfall in 2017 (mm per year), Native Animals, Time Zone (UTC)",SWITZERLAND,1,SWITZERLAND,1
60756d8d77104c29f837c33f,4,2,2. Economy & Politics,SWITZERLAND,17,"World Happiness Ranking, Gini Index for Income Inequality, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, Global Passport Power Rank (2022), Does their government have a prime minister?, Does the country have a monarchy?, Global Passport Power Rank (2022), Does their government have a prime minister?, Global Passport Power Rank (2022), Global Passport Power Rank (2022), Is the country a member of the OECD, NATO and/or UN?, Most Exported Food Products, Does the country have a monarchy?, Does the country have a monarchy?, Is the country landlocked?, Number of other countries it shares a land border with",SWITZERLAND,1,SWITZERLAND,1
60756d8d77104c29f837c33f,4,3,3. People & Culture,SWITZERLAND,11,"Population in the capital city, Which side of the road do people drive on?, Overall population, Most Prevalent Religion, % of the population with internet access, Number of medals at the Tokyo Olympics, Population in the capital city, Number of medals at the Tokyo Olympics, Most Prevalent Religion, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of medals at the Tokyo Olympics",SWITZERLAND,1,SWITZERLAND,1
60756d8d77104c29f837c33f,5,1,1. Geography,COLOMBIA,10,"% area that is water, Native Animals, Time Zone (UTC), % area that is covered by forest, Average Rainfall in 2017 (mm per year), Is the country landlocked?, Number of other countries it shares a land border with, Highest Point, Is the country landlocked?, Number of other countries it shares a land border with",COLOMBIA,1,COLOMBIA,1
60756d8d77104c29f837c33f,5,2,2. Economy & Politics,COLOMBIA,8,"Global Passport Power Rank (2022), Does the country have a monarchy?, Gini Index for Income Inequality, World Happiness Ranking, Most Exported Food Products, The Economist's Democracy Index Rating, Is the country a member of the OECD, NATO and/or UN?, World Happiness Ranking",COLOMBIA,1,COLOMBIA,1
60756d8d77104c29f837c33f,5,3,3. People & Culture,COLOMBIA,6,"Most Prevalent Religion, Which side of the road do people drive on?, Population Density, Overall population, Number of medals at the Tokyo Olympics, Number of Colours in the country's flag",COLOMBIA,1,COLOMBIA,1
60756d8d77104c29f837c33f,6,1,1. Geography,MONGOLIA,6,"% area that is covered by forest, Number of other countries it shares a land border with, Time Zone (UTC), Highest Point, Is the country landlocked?, Time Zone (UTC)",MONGOLIA,1,MONGOLIA,1
60756d8d77104c29f837c33f,6,2,2. Economy & Politics,MONGOLIA,12,"World Happiness Ranking, The Economist's Democracy Index Rating, Global Passport Power Rank (2022), Is the country landlocked?, Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, Most Exported Food Products, Does their government have a prime minister?, Global Passport Power Rank (2022), Most Exported Food Products, The Economist's Democracy Index Rating, World Happiness Ranking","MONGOLIA, CHINA",1,MONGOLIA,1
60756d8d77104c29f837c33f,6,3,3. People & Culture,MONGOLIA,2,"Population in the capital city, Overall population",MONGOLIA,1,MONGOLIA,1
610fcc599bd4e5a8f4890a8c,1,1,1. Geography,MONGOLIA,4,"Native Animals, Is the country landlocked?, Area, Number of other countries it shares a land border with","INDIA, CHINA, UNITED ARAB EMIRATES",0,0,0
610fcc599bd4e5a8f4890a8c,1,2,2. Economy & Politics,MONGOLIA,5,"Does the country have a monarchy?, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, GDP per capita in 2022, Gini Index for Income Inequality","INDIA, CHINA, UNITED ARAB EMIRATES, PHILIPPINES",0,0,0
610fcc599bd4e5a8f4890a8c,1,3,3. People & Culture,MONGOLIA,5,"Overall population, Most Prevalent Religion, Population Density, Number of Colours in the country's flag, Unemployment Rate % (2021)","INDIA, CHINA, UNITED ARAB EMIRATES, PHILIPPINES, TIWAN, HONG KONG",0,0,0
610fcc599bd4e5a8f4890a8c,2,1,1. Geography,COLOMBIA,2,"Is the country landlocked?, Area","BRAZIL, PERU, URUGUAY, TRINIDAD AND TOBAGO",0,0,0
610fcc599bd4e5a8f4890a8c,2,2,2. Economy & Politics,COLOMBIA,2,"Most Exported Food Products, GDP per capita in 2022","BRAZIL, PERU, URUGUAY, TRINIDAD AND TOBAGO, COLOMBIA, VENEZELA",1,COLOMBIA,5
610fcc599bd4e5a8f4890a8c,2,3,3. People & Culture,COLOMBIA,4,"Area, Area, Overall population, Number of Colours in the country's flag","BRAZIL, PERU, URUGUAY, TRINIDAD AND TOBAGO, COLOMBIA, VENEZELA, ARGENTINA, CHILE",1,COLOMBIA,5
610fcc599bd4e5a8f4890a8c,3,1,1. Geography,SOUTH KOREA,3,"Area, Native Animals, Is the country landlocked?","JAPAN, HONG KONG, VIETNAM",0,0,0
610fcc599bd4e5a8f4890a8c,3,2,2. Economy & Politics,SOUTH KOREA,3,"Does the country have a monarchy?, Most Exported Food Products, GDP per capita in 2022","JAPAN, HONG KONG, VIETNAM, MALAYSIA, SOUTH KOREA",1,SOUTH KOREA,5
610fcc599bd4e5a8f4890a8c,3,3,3. People & Culture,SOUTH KOREA,2,"Overall population, Number of Colours in the country's flag","JAPAN, HONG KONG, VIETNAM, MALAYSIA, SOUTH KOREA",1,SOUTH KOREA,5
610fcc599bd4e5a8f4890a8c,4,1,1. Geography,BOTSWANA,3,"Is the country landlocked?, Area, Native Animals","CONGO, ANGOLA",0,0,0
610fcc599bd4e5a8f4890a8c,4,2,2. Economy & Politics,BOTSWANA,6,"GDP per capita in 2022, Area, Highest Point, Average Rainfall in 2017 (mm per year), Most Exported Food Products, The Economist's Democracy Index Rating","CONGO, ANGOLA, BOTSWANA, SENEGAL",1,BOTSWANA,3
610fcc599bd4e5a8f4890a8c,4,3,3. People & Culture,BOTSWANA,5,"Most Prevalent Religion, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population, Area","CONGO, ANGOLA, BOTSWANA, SENEGAL",1,BOTSWANA,3
610fcc599bd4e5a8f4890a8c,5,1,1. Geography,SWITZERLAND,2,"Is the country landlocked?, Area","LUXEMBOURG, MALTA, HUNGARY, SWEDEN",0,0,0
610fcc599bd4e5a8f4890a8c,5,2,2. Economy & Politics,SWITZERLAND,3,"Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, GDP per capita in 2022","LUXEMBOURG, MALTA, HUNGARY, SWEDEN, SPAIN",0,0,0
610fcc599bd4e5a8f4890a8c,5,3,3. People & Culture,SWITZERLAND,2,"Number of Colours in the country's flag, Overall population","LUXEMBOURG, MALTA, HUNGARY, SWEDEN, SPAIN, FINLAND, AUSTRIA",0,0,0
610fcc599bd4e5a8f4890a8c,6,1,1. Geography,GREECE,3,"Is the country landlocked?, Area, Is the country landlocked?","GERMANY, HUNGARY, SPAIN, SWEDEN",0,0,0
610fcc599bd4e5a8f4890a8c,6,2,2. Economy & Politics,GREECE,4,"Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, GDP per capita in 2022, Most Exported Food Products","GERMANY, HUNGARY, SPAIN, SWEDEN, ITALY",0,0,0
610fcc599bd4e5a8f4890a8c,6,3,3. People & Culture,GREECE,2,"Number of Colours in the country's flag, Overall population","GERMANY, HUNGARY, SPAIN, SWEDEN, ITALY, POLAND, MALTA, GREECE",1,GREECE,8
6266b0409582f553a3e10d9a,1,1,1. Geography,COLOMBIA,6,"Is the country landlocked?, Time Zone (UTC), Highest Point, Native Animals, Number of other countries it shares a land border with, Native Animals",BRAZIL,0,0,0
6266b0409582f553a3e10d9a,1,2,2. Economy & Politics,COLOMBIA,3,"Most Exported Food Products, Does the country have a monarchy?, Does their government have a prime minister?",BRAZIL,0,0,0
6266b0409582f553a3e10d9a,1,3,3. People & Culture,COLOMBIA,0,NA,BRAZIL,0,0,0
6266b0409582f553a3e10d9a,2,1,1. Geography,MONGOLIA,8,"Highest Point, Time Zone (UTC), Area, % area that is covered by forest, % area that is water, Number of other countries it shares a land border with, Is the country landlocked?, Native Animals",RUSSIA,0,0,0
6266b0409582f553a3e10d9a,2,2,2. Economy & Politics,MONGOLIA,8,"Does the country have a monarchy?, Most Exported Food Products, GDP per capita in 2022, World Happiness Ranking, Is the country a member of the OECD, NATO and/or UN?, Does their government have a prime minister?, Is the country a member of the OECD, NATO and/or UN?, Does their government have a prime minister?","RUSSIA, MONGOLIA",1,MONGOLIA,2
6266b0409582f553a3e10d9a,2,3,3. People & Culture,MONGOLIA,6,"Population in the capital city, Most Prevalent Religion, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of medals at the Tokyo Olympics, Overall population","RUSSIA, MONGOLIA",1,MONGOLIA,2
6266b0409582f553a3e10d9a,3,1,1. Geography,GREECE,10,"Time Zone (UTC), % area that is water, Is the country landlocked?, Number of other countries it shares a land border with, Average Temperature (between 1991-2020), Native Animals, % area that is covered by forest, Area, Highest Point, Number of other countries it shares a land border with",ESTONIA,0,0,0
6266b0409582f553a3e10d9a,3,2,2. Economy & Politics,GREECE,7,"The Economist's Democracy Index Rating, Most Exported Food Products, Does their government have a prime minister?, Is the country a member of the OECD, NATO and/or UN?, World Happiness Ranking, Does the country have a monarchy?, GDP per capita in 2022","ESTONIA, ROMANIA",0,0,0
6266b0409582f553a3e10d9a,3,3,3. People & Culture,GREECE,4,"Overall population, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of medals at the Tokyo Olympics","ESTONIA, ROMANIA, CZECH REPUBLIC",0,0,0
6266b0409582f553a3e10d9a,4,1,1. Geography,SOUTH KOREA,10,"% area that is covered by forest, % area that is water, Time Zone (UTC), Area, Number of other countries it shares a land border with, Average Rainfall in 2017 (mm per year), Average Temperature (between 1991-2020), Highest Point, Is the country landlocked?, Native Animals",CHINA,0,0,0
6266b0409582f553a3e10d9a,4,2,2. Economy & Politics,SOUTH KOREA,5,"Does their government have a prime minister?, Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, Most Exported Food Products, GDP per capita in 2022","CHINA, NORTH KOREA",0,0,0
6266b0409582f553a3e10d9a,4,3,3. People & Culture,SOUTH KOREA,7,"% of the population with internet access, Number of FIFA World Cups that the country's team qualified for, and their best performance, Most Prevalent Religion, Overall population, Number of Colours in the country's flag, Number of medals at the Tokyo Olympics, Population in the capital city","CHINA, NORTH KOREA, SOUTH KOREA",1,SOUTH KOREA,3
6266b0409582f553a3e10d9a,5,1,1. Geography,SWITZERLAND,8,"% area that is covered by forest, Time Zone (UTC), Is the country landlocked?, Average Temperature (between 1991-2020), Number of other countries it shares a land border with, Highest Point, Native Animals, Is the country landlocked?",SWITZERLAND,1,SWITZERLAND,1
6266b0409582f553a3e10d9a,5,2,2. Economy & Politics,SWITZERLAND,5,"Does their government have a prime minister?, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, World Happiness Ranking, Most Exported Food Products","SWITZERLAND, CZECH REPUBLIC",1,SWITZERLAND,1
6266b0409582f553a3e10d9a,5,3,3. People & Culture,SWITZERLAND,5,"Number of medals at the Tokyo Olympics, Population in the capital city, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of Colours in the country's flag, Overall population","SWITZERLAND, CZECH REPUBLIC",1,SWITZERLAND,1
6266b0409582f553a3e10d9a,6,1,1. Geography,BOTSWANA,6,"Highest Point, % area that is covered by forest, Native Animals, Is the country landlocked?, Time Zone (UTC), Number of other countries it shares a land border with",ZAMBIA,0,0,0
6266b0409582f553a3e10d9a,6,2,2. Economy & Politics,BOTSWANA,4,"Does their government have a prime minister?, Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, Most Exported Food Products","ZAMBIA, BOTSWANIA",1,BOTSWANIA,2
6266b0409582f553a3e10d9a,6,3,3. People & Culture,BOTSWANA,8,"% of the population with internet access, Overall population, Population Density, Number of FIFA World Cups that the country's team qualified for, and their best performance, Population in the capital city, Number of Colours in the country's flag, Number of medals at the Tokyo Olympics, Overall population","ZAMBIA, BOTSWANIA, GAMBIA",1,BOTSWANIA,2
