participantID,trialNum,stage,stageName,trueCondition,requestedTests,likelihoodChange,uniqueTests,pastTests,currentTests,possibleTest,proportionOfInfo,testNames,numOfDifferentials,confidence,perceivedDifficulty,highestSeverity,highestLikelihood,likelihoods,severities,sevOfHighestLikelihood,treatmentPlan,differentials,correct,correctDiagnosisText,correctDiagnosisIdx,highestLikelihoodValue,highestLikelihoodDifferential,highestLikelihoodCorrect
4xy6gf,1,2,Physical Exmination,ULCERATIVE COLITIS,14,0,12,2,10,13,0.769230769,"Medication, Past Medical History, Abdomen Examination, Assess Respiratory Rate, Rectal Examination, Assess Eyes, Measure Temperature, Neurologic Exam Record, Measure Blood Pressure, Neck/Throat Examination, Take Pulse, Auscultate Lungs",4,0.72,4,3,8,"2, 3, 2, 8","3, 2, 2, 2",2,"antibiotics
pain relief
stool test
CT to confirm diagnosis","PERFORATED DIVERTICULUM, MALIGNANCY, APPENDICITS, DIVERTICULITIS",0,0,0,8,DIVERTICULITIS,1
4xy6gf,1,3,Testing,ULCERATIVE COLITIS,11,0,9,1,8,10,0.8,"ECG, CRP and ESR, Other Biochemistry Tests, Abdomen Examination, FBC, Urine Dipstick, Chest X-Ray, UREA and Electrolytes, Abdominal CT Scan",5,0.56,4,3,8,"2, 2, 2, 8, 7","3, 2, 2, 2, 2",2,"discuss wth consultant, refer to gastro team re: colitis 
new dx of UC?","PERFORATED DIVERTICULUM, MALIGNANCY, APPENDICITS, DIVERTICULITIS, UC",1,UC,5,8,DIVERTICULITIS,1
4xy6gf,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,6,1,"Past Medical History, Present Illness History, Allergies, Family History, Social History, Medication",6,0,7,2,9,"1, 2, 3, 9, 9, 2","2, 2, 2, 1, 1, 2",1,Not Provided,"TIA (BUT YOUNG), BRAIN TUMOUR/MALIGNANCY, SEIZURE, ALCOHOL INDUCED, CANNABIS INDUCED, NEUROLOGICAL DISORDER",0,0,0,9,"ALCOHOL INDUCED, CANNABIS INDUCED",0
4xy6gf,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,16,0,13,0,13,13,1,"Auscultate the Heart, Take Pulse, Assess Eyes, Neurologic Exam Record, Measure Temperature, Neck/Throat Examination, Assess Respiratory Rate, Measure Blood Pressure, Assess Head, Rectal Examination, Assess Extremities, Abdomen Examination, Auscultate Lungs",9,0.01,7,2,9,"1, 2, 3, 9, 9, 2, 4, 4, 6","2, 2, 2, 1, 1, 2, 2, 2, 2",1,Not Provided,"TIA (BUT YOUNG), BRAIN TUMOUR/MALIGNANCY, SEIZURE, ALCOHOL INDUCED, CANNABIS INDUCED, NEUROLOGICAL DISORDER, COARCTATION OF AORTA, VSD, INFECTION",0,0,0,9,"ALCOHOL INDUCED, CANNABIS INDUCED",0
4xy6gf,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,10,0,10,0,10,10,1,"FBC, UREA and Electrolytes, CRP and ESR, ECG, Venous Blood Gas, Other Biochemistry Tests, Chest X-Ray, Urine Dipstick, Clotting Test, Abdominal CT Scan",10,0.28,7,2,10,"1, 1, 2, 10, 9, 2, 3, 3, 2, 5","2, 2, 2, 1, 1, 2, 2, 2, 2, 1",1,Not Provided,"TIA (BUT YOUNG), BRAIN TUMOUR/MALIGNANCY, SEIZURE, ALCOHOL INDUCED, CANNABIS INDUCED, NEUROLOGICAL DISORDER, COARCTATION OF AORTA, VSD, INFECTION, ANAEMIA",0,0,0,10,ALCOHOL INDUCED,0
4xy6gf,3,1,Patient History,MILIARY TB,6,0,6,0,6,6,1,"Present Illness History, Family History, Past Medical History, Medication, Social History, Allergies",4,0.17,4,2,6,"5, 3, 6, 6","2, 2, 2, 2",2,Not Provided,"AML, MYELOMA, INFECTION, MDS CYTOPENIA",0,0,0,6,"INFECTION, MDS CYTOPENIA",0
4xy6gf,3,2,Physical Exmination,MILIARY TB,13,0,13,0,13,13,1,"Abdomen Examination, Rectal Examination, Assess Respiratory Rate, Measure Blood Pressure, Assess Eyes, Measure Temperature, Assess Extremities, Neck/Throat Examination, Auscultate the Heart, Assess Head, Neurologic Exam Record, Take Pulse, Auscultate Lungs",4,0.43,4,2,7,"5, 3, 7, 6","2, 2, 2, 2",2,Not Provided,"AML, MYELOMA, INFECTION, MDS CYTOPENIA",0,0,0,7,INFECTION,0
4xy6gf,3,3,Testing,MILIARY TB,11,0,10,0,10,10,1,"CRP and ESR, Venous Blood Gas, ECG, Urine Dipstick, UREA and Electrolytes, Other Biochemistry Tests, Clotting Test, Chest X-Ray, Abdominal CT Scan, FBC",4,0.44,4,2,8,"8, 3, 6, 7","2, 2, 2, 2",2,Not Provided,"AML, MYELOMA, INFECTION, MDS CYTOPENIA",0,0,0,8,AML,0
4xy6gf,4,1,Patient History,AORTIC DISSECTION,6,0,6,0,6,6,1,"Present Illness History, Allergies, Past Medical History, Medication, Social History, Family History",4,0.09,6,2,6,"5, 4, 6, 4","1, 2, 1, 2",1,Not Provided,"PNEUMONIA, TB, ACS, MALIGNANCY",0,0,0,6,ACS,0
4xy6gf,4,2,Physical Exmination,AORTIC DISSECTION,14,0,13,0,13,13,1,"Neurologic Exam Record, Abdomen Examination, Neck/Throat Examination, Auscultate the Heart, Assess Respiratory Rate, Measure Blood Pressure, Assess Eyes, Rectal Examination, Take Pulse, Measure Temperature, Assess Head, Auscultate Lungs, Assess Extremities",6,0.53,6,3,9,"2, 2, 5, 2, 6, 9","1, 2, 1, 2, 2, 3",3,"normal workup   exam
echocardiogram
refer to cardiologists
surgery to stent coarctation of aorta or other surgical intervention","PNEUMONIA, TB, ACS, MALIGNANCY, AORTIC STENOSIS, COARCTATION OF AORTA",1,COARCTATION OF AORTA,6,9,COARCTATION OF AORTA,1
4xy6gf,4,3,Testing,AORTIC DISSECTION,12,0,10,0,10,10,1,"Chest X-Ray, Urine Dipstick, Abdominal CT Scan, ECG, Venous Blood Gas, FBC, UREA and Electrolytes, Other Biochemistry Tests, CRP and ESR, Clotting Test",8,0.66,6,3,9,"2, 2, 4, 2, 4, 9, 6, 7","1, 2, 1, 2, 2, 3, 1, 2",3,"in addition to previously
CT chest
cardiology referral
","PNEUMONIA, TB, ACS, MALIGNANCY, AORTIC STENOSIS, COARCTATION OF AORTA, HYPERTENSION, ATELECTASIS",1,COARCTATION OF AORTA,6,9,COARCTATION OF AORTA,1
4xy6gf,5,1,Patient History,TEMPORAL ARTERITIS,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Family History, Social History, Medication, Allergies",5,0.05,8,2,6,"5, 6, 6, 6, 6","1, 1, 1, 2, 2",1,Not Provided,"RA, GOUT, OVERUSE, INFECTION, INJURY",1,RA,1,6,"GOUT, OVERUSE, INFECTION, INJURY",0
4xy6gf,5,2,Physical Exmination,TEMPORAL ARTERITIS,14,0,13,0,13,13,1,"Take Pulse, Assess Head, Measure Temperature, Assess Extremities, Assess Eyes, Neurologic Exam Record, Assess Respiratory Rate, Neck/Throat Examination, Rectal Examination, Measure Blood Pressure, Abdomen Examination, Auscultate Lungs, Auscultate the Heart",7,0.17,8,3,6,"3, 3, 3, 5, 3, 5, 6","1, 1, 1, 2, 2, 2, 3",3,Not Provided,"RA, GOUT, OVERUSE, INFECTION, INJURY, MALIGNANCY, MALNUTRITION",1,RA,1,6,MALNUTRITION,0
4xy6gf,5,3,Testing,TEMPORAL ARTERITIS,12,0,10,0,10,10,1,"Urine Dipstick, Clotting Test, CRP and ESR, Venous Blood Gas, Abdominal CT Scan, UREA and Electrolytes, Chest X-Ray, FBC, ECG, Other Biochemistry Tests",7,0.39,8,3,6,"2, 2, 2, 5, 3, 6, 5","1, 1, 1, 2, 2, 2, 3",2,Not Provided,"RA, GOUT, OVERUSE, INFECTION, INJURY, MALIGNANCY, MALNUTRITION",1,RA,1,6,MALIGNANCY,0
4xy6gf,6,1,Patient History,GUILLAINBARRE SYNDROME,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Social History, Allergies, Family History, Medication",5,0.33,9,3,5,"5, 4, 5, 5, 5","1, 2, 3, 2, 2",1,Not Provided,"RA, INFECTION, STROKE, METABOLIC ABNORMAILITY, OSTEOARTHRITIC",0,0,0,5,"RA, STROKE, METABOLIC ABNORMAILITY, OSTEOARTHRITIC",0
4xy6gf,6,2,Physical Exmination,GUILLAINBARRE SYNDROME,13,0,13,0,13,13,1,"Measure Blood Pressure, Assess Extremities, Auscultate the Heart, Measure Temperature, Abdomen Examination, Take Pulse, Rectal Examination, Assess Head, Neck/Throat Examination, Assess Eyes, Auscultate Lungs, Neurologic Exam Record, Assess Respiratory Rate",10,0.13,9,3,7,"4, 4, 5, 4, 4, 7, 6, 6, 6, 6","1, 2, 3, 2, 2, 2, 2, 3, 3, 2",2,Not Provided,"RA, INFECTION, STROKE, METABOLIC ABNORMAILITY, OSTEOARTHRITIC, GBS, SCIATICA, CORD COMPRESSION, CAUDA EQUINA, ALS/MND",1,GBS,6,7,GBS,1
4xy6gf,6,3,Testing,GUILLAINBARRE SYNDROME,11,0,10,0,10,10,1,"Urine Dipstick, Other Biochemistry Tests, Clotting Test, Chest X-Ray, ECG, UREA and Electrolytes, CRP and ESR, Abdominal CT Scan, FBC, Venous Blood Gas",11,0.29,9,3,6,"2, 2, 5, 2, 4, 3, 6, 4, 4, 6, 4","1, 2, 3, 2, 2, 2, 2, 3, 3, 2, 1",2,Not Provided,"RA, INFECTION, STROKE, METABOLIC ABNORMAILITY, OSTEOARTHRITIC, GBS, SCIATICA, CORD COMPRESSION, CAUDA EQUINA, ALS/MND, ANAEMIA",1,GBS,6,6,"SCIATICA, ALS/MND",0
4z8n1j,1,1,Patient History,TEMPORAL ARTERITIS,6,0,6,0,6,6,1,"Present Illness History, Social History, Past Medical History, Allergies, Family History, Medication",4,0.03,8,1,5,"5, 3, 3, 3","1, 1, 1, 1",1,Not Provided,"POLYMYALGIA RHEUMATICA, RHEUMATOID ARTHRITIS, PSORIATIC ARTHRITIS, REACTIVE ARTHRITIS",1,POLYMYALGIA RHEUMATICA,1,5,POLYMYALGIA RHEUMATICA,1
4z8n1j,1,2,Physical Exmination,TEMPORAL ARTERITIS,5,0,5,0,5,13,0.384615385,"Neurologic Exam Record, Assess Extremities, Measure Blood Pressure, Measure Temperature, Assess Respiratory Rate",5,0.04,8,1,5,"5, 3, 3, 3, 3","1, 1, 1, 1, 1",1,Not Provided,"POLYMYALGIA RHEUMATICA, RHEUMATOID ARTHRITIS, PSORIATIC ARTHRITIS, REACTIVE ARTHRITIS, PNEUMONIA",1,POLYMYALGIA RHEUMATICA,1,5,POLYMYALGIA RHEUMATICA,1
4z8n1j,1,3,Testing,TEMPORAL ARTERITIS,5,0,5,0,5,10,0.5,"CRP and ESR, Venous Blood Gas, Urine Dipstick, FBC, Chest X-Ray",5,0.02,8,1,5,"5, 3, 3, 3, 3","1, 1, 1, 1, 1",1,Not Provided,"POLYMYALGIA RHEUMATICA, RHEUMATOID ARTHRITIS, PSORIATIC ARTHRITIS, REACTIVE ARTHRITIS, PNEUMONIA",1,POLYMYALGIA RHEUMATICA,1,5,POLYMYALGIA RHEUMATICA,1
4z8n1j,2,1,Patient History,ULCERATIVE COLITIS,1,0,1,0,1,6,0.166666667,Present Illness History,3,0.06,8,2,6,"5, 6, 6","1, 1, 2",1,Not Provided,"GASTROENTERITIS, DIVERTICULITIS, COLORECTAL CANCER",0,0,0,6,"DIVERTICULITIS, COLORECTAL CANCER",1
4z8n1j,2,2,Physical Exmination,ULCERATIVE COLITIS,3,0,3,3,0,13,0,"Past Medical History, Medication, Present Illness History",3,0.01,8,2,6,"5, 6, 6","1, 1, 2",1,Not Provided,"GASTROENTERITIS, DIVERTICULITIS, COLORECTAL CANCER",0,0,0,6,"DIVERTICULITIS, COLORECTAL CANCER",1
4z8n1j,2,3,Testing,ULCERATIVE COLITIS,6,0,6,4,2,10,0.2,"Abdomen Examination, Rectal Examination, Measure Temperature, Take Pulse, FBC, Abdominal CT Scan",4,0.04,8,2,6,"5, 6, 6, 6","1, 1, 2, 1",1,Not Provided,"GASTROENTERITIS, DIVERTICULITIS, COLORECTAL CANCER, COLITIS",1,COLITIS,4,6,"DIVERTICULITIS, COLORECTAL CANCER, COLITIS",1
4z8n1j,3,1,Patient History,MILIARY TB,1,0,1,0,1,6,0.166666667,Present Illness History,1,0.04,9,2,5,5,2,2,Not Provided,LYMPHOMA,1,LYMPHOMA,1,5,LYMPHOMA,1
4z8n1j,3,2,Physical Exmination,MILIARY TB,7,0,7,2,5,13,0.384615385,"Past Medical History, Medication, Neck/Throat Examination, Measure Temperature, Take Pulse, Abdomen Examination, Auscultate Lungs",3,0.01,9,2,5,"4, 3, 5","2, 1, 2",2,Not Provided,"LYMPHOMA, SARCOIDOSIS, MYELOMA",1,LYMPHOMA,1,5,MYELOMA,0
4z8n1j,3,3,Testing,MILIARY TB,4,0,4,0,4,10,0.4,"FBC, Clotting Test, Other Biochemistry Tests, Chest X-Ray",4,0,9,2,5,"4, 3, 5, 5","2, 1, 2, 2",2,Not Provided,"LYMPHOMA, SARCOIDOSIS, MYELOMA, LEUKAEMIA",1,LYMPHOMA,1,5,"MYELOMA, LEUKAEMIA",0
4z8n1j,4,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Social History, Family History, Medication, Allergies",4,0.03,7,3,6,"4, 4, 4, 6","2, 2, 3, 3",3,Not Provided,"MENINGITIS, ENCEPHALITIS, STROKE, SUBARACHNOID HAEMORRHAGE",1,MENINGITIS,1,6,SUBARACHNOID HAEMORRHAGE,0
4z8n1j,4,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,13,0.461538462,"Measure Blood Pressure, Neurologic Exam Record, Assess Eyes, Assess Head, Measure Temperature, Assess Extremities",4,0.08,7,3,6,"4, 6, 4, 6","2, 2, 3, 3",2,Not Provided,"MENINGITIS, ENCEPHALITIS, STROKE, SUBARACHNOID HAEMORRHAGE",1,MENINGITIS,1,6,"ENCEPHALITIS, SUBARACHNOID HAEMORRHAGE",0
4z8n1j,4,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,5,0,5,0,5,10,0.5,"CRP and ESR, FBC, ECG, Venous Blood Gas, Other Biochemistry Tests",4,0.08,7,3,6,"4, 6, 4, 6","2, 2, 3, 3",2,Not Provided,"MENINGITIS, ENCEPHALITIS, STROKE, SUBARACHNOID HAEMORRHAGE",1,MENINGITIS,1,6,"ENCEPHALITIS, SUBARACHNOID HAEMORRHAGE",0
4z8n1j,5,1,Patient History,GUILLAINBARRE SYNDROME,6,0,5,0,5,6,0.833333333,"Present Illness History, Past Medical History, Family History, Social History, Medication",2,0,8,3,4,"4, 4","2, 3",2,Not Provided,"GBS, CAUDA EQUINA",1,GBS,1,4,"GBS, CAUDA EQUINA",1
4z8n1j,5,2,Physical Exmination,GUILLAINBARRE SYNDROME,3,0,3,0,3,13,0.230769231,"Neurologic Exam Record, Assess Extremities, Measure Temperature",3,0,8,3,4,"4, 4, 4","2, 3, 2",2,Not Provided,"GBS, CAUDA EQUINA, SPINAL ABSCESS",1,GBS,1,4,"GBS, CAUDA EQUINA, SPINAL ABSCESS",1
4z8n1j,5,3,Testing,GUILLAINBARRE SYNDROME,3,0,3,0,3,10,0.3,"CRP and ESR, Venous Blood Gas, UREA and Electrolytes",3,0.03,8,3,4,"4, 4, 4","2, 3, 2",2,Not Provided,"GBS, CAUDA EQUINA, SPINAL ABSCESS",1,GBS,1,4,"GBS, CAUDA EQUINA, SPINAL ABSCESS",1
4z8n1j,6,1,Patient History,AORTIC DISSECTION,2,0,2,0,2,6,0.333333333,"Social History, Present Illness History",3,0.02,8,2,3,"3, 3, 3","2, 2, 1",2,Not Provided,"TB, PNEUMONIA, COPD",0,0,0,3,"TB, PNEUMONIA, COPD",0
4z8n1j,6,2,Physical Exmination,AORTIC DISSECTION,4,0,4,0,4,13,0.307692308,"Auscultate Lungs, Measure Temperature, Assess Respiratory Rate, Auscultate the Heart",3,0.05,8,2,3,"3, 3, 3","2, 2, 1",2,Not Provided,"TB, PNEUMONIA, COPD",0,0,0,3,"TB, PNEUMONIA, COPD",0
4z8n1j,6,3,Testing,AORTIC DISSECTION,2,0,2,0,2,10,0.2,"Chest X-Ray, FBC",4,0,8,2,4,"3, 3, 3, 4","2, 2, 1, 2",2,Not Provided,"TB, PNEUMONIA, COPD, LUNG CANCER",0,0,0,4,LUNG CANCER,0
573zvd,1,1,Patient History,ULCERATIVE COLITIS,4,0,3,0,3,6,0.5,"Present Illness History, Family History, Medication",1,0.5,5,2,5,5,2,2,Not Provided,DIVERTICULITIS,1,DIVERTICULITIS,1,5,DIVERTICULITIS,1
573zvd,1,2,Physical Exmination,ULCERATIVE COLITIS,1,0,1,0,1,13,0.076923077,Abdomen Examination,1,0.55,5,2,8,8,2,2,Antibiotics and IV fluids ,DIVERTICULITIS,1,DIVERTICULITIS,1,8,DIVERTICULITIS,1
573zvd,1,3,Testing,ULCERATIVE COLITIS,3,0,3,0,3,10,0.3,"Abdominal CT Scan, FBC, Other Biochemistry Tests",1,0.52,5,2,8,8,2,2,"Abx, fluids and iron transfusion ",DIVERTICULITIS,1,DIVERTICULITIS,1,8,DIVERTICULITIS,1
573zvd,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,6,1,"Medication, Family History, Social History, Allergies, Past Medical History, Present Illness History",2,0.63,5,3,6,"5, 6","3, 3",3,Not Provided,"STROKE, TIA",0,0,0,6,TIA,0
573zvd,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,0,0,0,0,0,13,0,,2,0.64,5,3,6,"5, 6","3, 3",3,Not Provided,"STROKE, TIA",0,0,0,6,TIA,0
573zvd,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,8,0,7,0,7,10,0.7,"Abdominal CT Scan, Other Biochemistry Tests, Venous Blood Gas, ECG, CRP and ESR, Urine Dipstick, FBC",2,0.52,5,3,6,"5, 6","3, 3",3,Not Provided,"STROKE, TIA",0,0,0,6,TIA,0
573zvd,3,1,Patient History,GUILLAINBARRE SYNDROME,5,0,5,0,5,6,0.833333333,"Social History, Medication, Present Illness History, Past Medical History, Allergies",1,0.5,5,3,5,5,3,3,Not Provided,CORD COMPRESSION,0,0,0,5,CORD COMPRESSION,0
573zvd,3,2,Physical Exmination,GUILLAINBARRE SYNDROME,0,0,0,0,0,13,0,,1,0.5,5,3,5,5,3,3,Not Provided,CORD COMPRESSION,0,0,0,5,CORD COMPRESSION,0
573zvd,3,3,Testing,GUILLAINBARRE SYNDROME,6,0,6,0,6,10,0.6,"Other Biochemistry Tests, Urine Dipstick, Venous Blood Gas, ECG, CRP and ESR, Clotting Test",2,0.5,5,3,6,"5, 6","3, 2",2,Not Provided,"CORD COMPRESSION, GBS",1,GBS,2,6,GBS,1
573zvd,4,1,Patient History,MILIARY TB,8,0,6,0,6,6,1,"Past Medical History, Present Illness History, Medication, Social History, Allergies, Family History",2,0.18,2,2,6,"5, 6","2, 1",1,Not Provided,"MYELOMA, ACUTE FLARE UP",0,0,0,6,ACUTE FLARE UP,0
573zvd,4,2,Physical Exmination,MILIARY TB,3,0,3,0,3,13,0.230769231,"Measure Blood Pressure, Rectal Examination, Abdomen Examination",3,0.5,2,2,6,"5, 6, 6","2, 1, 2",1,Not Provided,"MYELOMA, ACUTE FLARE UP, LIVER DISEASE",0,0,0,6,"ACUTE FLARE UP, LIVER DISEASE",0
573zvd,4,3,Testing,MILIARY TB,1,0,1,0,1,10,0.1,Other Biochemistry Tests,3,0.48,2,2,6,"5, 6, 6","2, 1, 2",1,Not Provided,"MYELOMA, ACUTE FLARE UP, LIVER DISEASE",0,0,0,6,"ACUTE FLARE UP, LIVER DISEASE",0
573zvd,5,1,Patient History,AORTIC DISSECTION,2,0,2,0,2,6,0.333333333,"Family History, Present Illness History",1,0.5,4,2,5,5,2,2,Not Provided,HEART FAILURE,0,0,0,5,HEART FAILURE,0
573zvd,5,2,Physical Exmination,AORTIC DISSECTION,0,0,0,0,0,13,0,,1,0.5,4,2,5,5,2,2,Not Provided,HEART FAILURE,0,0,0,5,HEART FAILURE,0
573zvd,5,3,Testing,AORTIC DISSECTION,0,0,0,0,0,10,0,,1,0.46,4,2,5,5,2,2,Furosemide,HEART FAILURE,0,0,0,5,HEART FAILURE,0
573zvd,6,1,Patient History,TEMPORAL ARTERITIS,1,0,1,0,1,6,0.166666667,Present Illness History,1,0.5,5,3,5,5,3,3,Oh antibiotixs ,SEPTIC ARTHRITIS,0,0,0,5,SEPTIC ARTHRITIS,1
573zvd,6,2,Physical Exmination,TEMPORAL ARTERITIS,0,0,0,0,0,13,0,,1,0.5,5,3,5,5,3,3,Not Provided,SEPTIC ARTHRITIS,0,0,0,5,SEPTIC ARTHRITIS,1
573zvd,6,3,Testing,TEMPORAL ARTERITIS,0,0,0,0,0,10,0,,1,0.5,5,3,5,5,3,3,If abx,SEPTIC ARTHRITIS,0,0,0,5,SEPTIC ARTHRITIS,1
5kl8xj,1,1,Patient History,GUILLAINBARRE SYNDROME,2,0,2,0,2,6,0.333333333,"Present Illness History, Past Medical History",3,0,9,3,5,"5, 1, 2","2, 3, 1",2,Not Provided,"GBS, STROKE, MS",1,GBS,1,5,GBS,1
5kl8xj,1,2,Physical Exmination,GUILLAINBARRE SYNDROME,4,0,4,0,4,13,0.307692308,"Assess Head, Neurologic Exam Record, Auscultate Lungs, Assess Eyes",3,0,9,3,6,"6, 1, 2","2, 3, 1",2,Not Provided,"GBS, STROKE, MS",1,GBS,1,6,GBS,1
5kl8xj,1,3,Testing,GUILLAINBARRE SYNDROME,4,0,4,0,4,10,0.4,"Urine Dipstick, Chest X-Ray, ECG, CRP and ESR",3,0,9,3,6,"6, 1, 2","2, 3, 1",2,Not Provided,"GBS, STROKE, MS",1,GBS,1,6,GBS,1
5kl8xj,2,1,Patient History,TEMPORAL ARTERITIS,2,0,2,0,2,6,0.333333333,"Present Illness History, Past Medical History",2,0.15,7,1,6,"6, 1","1, 1",1,Not Provided,"POST VIRAL ILLNESS ARTHRALGIA, RHEUMATOID ARTHRITIS",1,RHEUMATOID ARTHRITIS,2,6,POST VIRAL ILLNESS ARTHRALGIA,0
5kl8xj,2,2,Physical Exmination,TEMPORAL ARTERITIS,5,0,5,0,5,13,0.384615385,"Neurologic Exam Record, Abdomen Examination, Assess Extremities, Measure Blood Pressure, Assess Head",3,0.26,7,1,6,"6, 1, 3","1, 1, 1",1,Not Provided,"POST VIRAL ILLNESS ARTHRALGIA, RHEUMATOID ARTHRITIS, AUTOIMMUNE CONDITION",1,RHEUMATOID ARTHRITIS,2,6,POST VIRAL ILLNESS ARTHRALGIA,0
5kl8xj,2,3,Testing,TEMPORAL ARTERITIS,4,0,4,0,4,10,0.4,"CRP and ESR, Urine Dipstick, Abdominal CT Scan, ECG",3,0.32,7,1,6,"6, 1, 6","1, 1, 1",1,Not Provided,"POST VIRAL ILLNESS ARTHRALGIA, RHEUMATOID ARTHRITIS, AUTOIMMUNE CONDITION",1,RHEUMATOID ARTHRITIS,2,6,"POST VIRAL ILLNESS ARTHRALGIA, AUTOIMMUNE CONDITION",0
5kl8xj,3,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,2,0,2,0,2,6,0.333333333,"Present Illness History, Past Medical History",3,0.58,6,3,6,"6, 3, 2","3, 3, 1",3,Not Provided,"RUPTURED BERRY ANEURYSM, ISCHAEMIC STROKE, SEIZURE",0,0,0,6,RUPTURED BERRY ANEURYSM,0
5kl8xj,3,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,4,0,4,0,4,13,0.307692308,"Rectal Examination, Assess Extremities, Assess Head, Neurologic Exam Record",4,0.62,6,3,6,"6, 3, 2, 5","3, 3, 1, 2",3,Not Provided,"RUPTURED BERRY ANEURYSM, ISCHAEMIC STROKE, SEIZURE, TIA",0,0,0,6,RUPTURED BERRY ANEURYSM,0
5kl8xj,3,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,5,0,5,0,5,10,0.5,"FBC, Urine Dipstick, CRP and ESR, UREA and Electrolytes, ECG",4,0.61,6,3,8,"8, 3, 2, 5","3, 3, 1, 2",3,"CT head

Cannulate and Group and Save

Keep monitoring GCS

LP- xanthochromia?","RUPTURED BERRY ANEURYSM, ISCHAEMIC STROKE, SEIZURE, TIA",0,0,0,8,RUPTURED BERRY ANEURYSM,0
5kl8xj,4,1,Patient History,MILIARY TB,2,0,2,0,2,6,0.333333333,"Present Illness History, Past Medical History",2,0.53,6,3,5,"5, 3","2, 3",2,Not Provided,"APLASTIC ANAEMIA, NEUTROPENIC SEPSIS",0,0,0,5,APLASTIC ANAEMIA,0
5kl8xj,4,2,Physical Exmination,MILIARY TB,2,0,2,0,2,13,0.153846154,"Measure Temperature, Auscultate Lungs",3,0.54,6,3,6,"5, 3, 6","2, 3, 1",1,Not Provided,"APLASTIC ANAEMIA, NEUTROPENIC SEPSIS, PNEUMONIA",0,0,0,6,PNEUMONIA,0
5kl8xj,4,3,Testing,MILIARY TB,3,0,3,0,3,10,0.3,"Venous Blood Gas, Abdominal CT Scan, Chest X-Ray",5,0.61,6,3,6,"5, 3, 6, 2, 2","2, 3, 1, 1, 2",1,"Antibiotics 

FBC

BM biopsy if indicated","APLASTIC ANAEMIA, NEUTROPENIC SEPSIS, PNEUMONIA, HEART FAILURE, MALIGNANCY",0,0,0,6,PNEUMONIA,0
5kl8xj,5,1,Patient History,ULCERATIVE COLITIS,2,0,2,0,2,6,0.333333333,"Present Illness History, Past Medical History",3,0.55,4,3,6,"6, 6, 4","1, 1, 3",1,Not Provided,"INFECTIVE COLITIS, DIVERTICULITIS, PERFORATION DIVERTICULITIS",1,INFECTIVE COLITIS,1,6,"INFECTIVE COLITIS, DIVERTICULITIS",1
5kl8xj,5,2,Physical Exmination,ULCERATIVE COLITIS,3,0,3,0,3,13,0.230769231,"Rectal Examination, Neck/Throat Examination, Abdomen Examination",4,0.57,4,3,6,"6, 6, 4, 5","1, 1, 3, 3",1,Not Provided,"INFECTIVE COLITIS, DIVERTICULITIS, PERFORATION DIVERTICULITIS, LOWER GI BLEED",1,INFECTIVE COLITIS,1,6,"INFECTIVE COLITIS, DIVERTICULITIS",1
5kl8xj,5,3,Testing,ULCERATIVE COLITIS,4,0,3,0,3,10,0.3,"FBC, Abdominal CT Scan, CRP and ESR",5,0.76,4,3,7,"7, 7, 2, 5, 1","1, 1, 3, 3, 2",1,"Rehydrate patient

Prep for flexible sigmoidoscopy

Group and save and consider blood infusion","INFECTIVE COLITIS, DIVERTICULITIS, PERFORATION DIVERTICULITIS, LOWER GI BLEED, IBD",1,INFECTIVE COLITIS,1,7,"INFECTIVE COLITIS, DIVERTICULITIS",1
5kl8xj,6,1,Patient History,AORTIC DISSECTION,3,0,3,0,3,6,0.5,"Present Illness History, Family History, Past Medical History",3,0.13,10,2,6,"5, 4, 6","1, 2, 2",2,Not Provided,"HEART FAILURE, MI, STABLE AORTIC DISSECTION",1,STABLE AORTIC DISSECTION,3,6,STABLE AORTIC DISSECTION,1
5kl8xj,6,2,Physical Exmination,AORTIC DISSECTION,5,0,5,0,5,13,0.384615385,"Auscultate the Heart, Assess Respiratory Rate, Auscultate Lungs, Abdomen Examination, Measure Temperature",4,0.15,10,2,6,"5, 4, 6, 5","1, 2, 2, 1",2,Not Provided,"HEART FAILURE, MI, STABLE AORTIC DISSECTION, INFECTION",1,STABLE AORTIC DISSECTION,3,6,STABLE AORTIC DISSECTION,1
