participantID,trialNum,stage,stageName,trueCondition,differentials,correct,correctDiagnosisText,correctDiagnosisIdx,highestLikelihoodValue,highestLikelihoodDifferential,highestLikelihoodCorrect
fjlp27,1,2,Physical Exmination,TEMPORAL ARTERITIS,"RHUMATOID ARTHRITIS, OSTEOARTHRITIS, REACTIVE ARTHRITIS, TRAUMA, OSTEOMYLITIS, SEPTIC ARTHRITIS, IBD, INTERNAL BLEEDING",1,RHUMATOID ARTHRITIS,1,6,"OSTEOMYLITIS, INTERNAL BLEEDING",0
fjlp27,1,3,Testing,TEMPORAL ARTERITIS,"RHUMATOID ARTHRITIS, OSTEOMYLITIS, SEPTIC ARTHRITIS, IBD, INTERNAL BLEEDING",1,RHUMATOID ARTHRITIS,1,6,"OSTEOMYLITIS, INTERNAL BLEEDING",0
fjlp27,2,1,Patient History,AORTIC DISSECTION,"MILLIARY TB, METASTESES",0,0,0,10,MILLIARY TB,0
fjlp27,2,2,Physical Exmination,AORTIC DISSECTION,"MILLIARY TB, METASTESES, PE",1,PE,3,10,MILLIARY TB,0
fjlp27,2,3,Testing,AORTIC DISSECTION,"MILLIARY TB, METASTESES, PE",1,PE,3,10,MILLIARY TB,0
fjlp27,3,1,Patient History,GUILLAINBARRE SYNDROME,"MOTOR NEURONE DISEASE, STROKE, CONVERSION DISORDER",0,0,0,5,STROKE,0
fjlp27,3,2,Physical Exmination,GUILLAINBARRE SYNDROME,"MOTOR NEURONE DISEASE, STROKE, CONVERSION DISORDER, GUILLIAN BARR",1,GUILLIAN BARR,4,5,STROKE,0
fjlp27,3,3,Testing,GUILLAINBARRE SYNDROME,"MOTOR NEURONE DISEASE, STROKE, CONVERSION DISORDER, GUILLIAN BARR",1,GUILLIAN BARR,4,5,STROKE,0
fjlp27,4,1,Patient History,ULCERATIVE COLITIS,"GASTROENTERITIS, COLONIC CACNER",0,0,0,10,COLONIC CACNER,0
fjlp27,4,2,Physical Exmination,ULCERATIVE COLITIS,"GASTROENTERITIS, COLONIC CACNER",0,0,0,10,COLONIC CACNER,0
fjlp27,4,3,Testing,ULCERATIVE COLITIS,"GASTROENTERITIS, COLONIC CACNER",0,0,0,10,COLONIC CACNER,0
fjlp27,5,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,BELLS PALSY,0,0,0,10,BELLS PALSY,0
fjlp27,5,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"BELLS PALSY, BURST BRAIN ANERSYM",0,0,0,10,BELLS PALSY,0
fjlp27,5,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"BELLS PALSY, BURST BRAIN ANERSYM, ALCOHOL ABUSE, WEED ABUSE4",0,0,0,10,BELLS PALSY,0
fjlp27,6,1,Patient History,MILIARY TB,"IMMUNOCOMPROMISED INFECTIONM, AIDS, ACUTE MYLOID LUKAEMIOA",0,0,0,3,ACUTE MYLOID LUKAEMIOA,0
fjlp27,6,2,Physical Exmination,MILIARY TB,"IMMUNOCOMPROMISED INFECTIONM, AIDS, ACUTE MYLOID LUKAEMIOA",0,0,0,3,ACUTE MYLOID LUKAEMIOA,0
fjlp27,6,3,Testing,MILIARY TB,"IMMUNOCOMPROMISED INFECTIONM, AIDS, ACUTE MYLOID LUKAEMIOA, ITP",0,0,0,10,ITP,0
fkrlgv,1,1,Patient History,AORTIC DISSECTION,"HEART FAILURE, PULMONARY EMBOLISM, STABLE ANGINA, COPD",1,PULMONARY EMBOLISM,2,8,STABLE ANGINA,0
fkrlgv,1,2,Physical Exmination,AORTIC DISSECTION,"HEART FAILURE, PULMONARY EMBOLISM, STABLE ANGINA, COPD, MYOCARDITIS, INFECTIVE ENDOCARDITIS, SARCOID, SEPSIS",1,PULMONARY EMBOLISM,2,9,SEPSIS,0
fkrlgv,1,3,Testing,AORTIC DISSECTION,"HEART FAILURE, PULMONARY EMBOLISM, STABLE ANGINA, COPD, MYOCARDITIS, INFECTIVE ENDOCARDITIS, SARCOID, SEPSIS, PLEURAL EFFUSION",1,PULMONARY EMBOLISM,2,10,PLEURAL EFFUSION,0
fkrlgv,2,1,Patient History,ULCERATIVE COLITIS,"GASTROENTERITIS, BOWEL CANCER, HAEMORRHOIDS, ANAL FISSURE, DIVERTICULOSIS",0,0,0,8,"GASTROENTERITIS, DIVERTICULOSIS",1
fkrlgv,2,2,Physical Exmination,ULCERATIVE COLITIS,"GASTROENTERITIS, BOWEL CANCER, HAEMORRHOIDS, ANAL FISSURE, DIVERTICULOSIS, ULCERATIVE COLITIS, SEPSIS",1,ULCERATIVE COLITIS,6,8,"GASTROENTERITIS, DIVERTICULOSIS, ULCERATIVE COLITIS",1
fkrlgv,2,3,Testing,ULCERATIVE COLITIS,"GASTROENTERITIS, BOWEL CANCER, HAEMORRHOIDS, ANAL FISSURE, DIVERTICULOSIS, ULCERATIVE COLITIS, SEPSIS",1,ULCERATIVE COLITIS,6,10,ULCERATIVE COLITIS,1
fkrlgv,3,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"STROKE, TIA, MENINGITIS, OTHER SPACEOCCUPYING LESION",0,0,0,8,STROKE,0
fkrlgv,3,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"STROKE, TIA, MENINGITIS, OTHER SPACEOCCUPYING LESION",0,0,0,8,STROKE,0
fkrlgv,3,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"STROKE, TIA, MENINGITIS, OTHER SPACEOCCUPYING LESION, TTP, DIC",1,TTP,5,8,STROKE,0
fkrlgv,4,1,Patient History,TEMPORAL ARTERITIS,"GASTRIC ULCERS, SEPTIC ARTHRITIS",0,0,0,7,SEPTIC ARTHRITIS,1
fkrlgv,4,2,Physical Exmination,TEMPORAL ARTERITIS,"GASTRIC ULCERS, SEPTIC ARTHRITIS, MYALGIA, POLYMYALGIA RHEUMATICA",0,0,0,7,POLYMYALGIA RHEUMATICA,1
fkrlgv,4,3,Testing,TEMPORAL ARTERITIS,"GASTRIC ULCERS, SEPTIC ARTHRITIS, MYALGIA, POLYMYALGIA RHEUMATICA, GIANT CELL ARTERITIS",1,GIANT CELL ARTERITIS,5,9,POLYMYALGIA RHEUMATICA,1
fkrlgv,5,1,Patient History,MILIARY TB,"HODGKIN'S LYMPHOMA, NONHODGKIN'S LYMPHOMA, LEUKAEMIA",1,HODGKIN'S LYMPHOMA,1,9,LEUKAEMIA,0
fkrlgv,5,2,Physical Exmination,MILIARY TB,"HODGKIN'S LYMPHOMA, NONHODGKIN'S LYMPHOMA, LEUKAEMIA, CLOTTING DISORDER",1,HODGKIN'S LYMPHOMA,1,9,LEUKAEMIA,0
fkrlgv,5,3,Testing,MILIARY TB,"HODGKIN'S LYMPHOMA, NONHODGKIN'S LYMPHOMA, LEUKAEMIA, CLOTTING DISORDER, INFECTED ASCITES, SPONTANEOUS BACTERIAL PERITONITIS",1,HODGKIN'S LYMPHOMA,1,9,LEUKAEMIA,0
fkrlgv,6,1,Patient History,GUILLAINBARRE SYNDROME,"STROKE, GUILLAINBARRE SYNDROME, FUNCTIONAL NEUROLOGICAL DISORDER, MULTIPLE SCLEROSIS, SPINAL CORD INJURY",1,GUILLAINBARRE SYNDROME,2,8,STROKE,0
fkrlgv,6,2,Physical Exmination,GUILLAINBARRE SYNDROME,"STROKE, GUILLAINBARRE SYNDROME, FUNCTIONAL NEUROLOGICAL DISORDER, MULTIPLE SCLEROSIS, SPINAL CORD INJURY, DISC HERNIATION, TRANSVERSE MYELITIS",1,GUILLAINBARRE SYNDROME,2,8,STROKE,0
fkrlgv,6,3,Testing,GUILLAINBARRE SYNDROME,"STROKE, GUILLAINBARRE SYNDROME, FUNCTIONAL NEUROLOGICAL DISORDER, MULTIPLE SCLEROSIS, SPINAL CORD INJURY, DISC HERNIATION, TRANSVERSE MYELITIS",1,GUILLAINBARRE SYNDROME,2,8,STROKE,0
fr9l34,1,1,Patient History,TEMPORAL ARTERITIS,"POLYMYALGIA RHEUMATICA  /- TEMPORAL ARTERITIS, RHEUMATOID ARTHRITIS, SLE",1,POLYMYALGIA RHEUMATICA  /- TEMPORAL ARTERITIS,1,6,POLYMYALGIA RHEUMATICA  /- TEMPORAL ARTERITIS,1
fr9l34,1,2,Physical Exmination,TEMPORAL ARTERITIS,"POLYMYALGIA RHEUMATICA  /- TEMPORAL ARTERITIS, RHEUMATOID ARTHRITIS, SLE",1,POLYMYALGIA RHEUMATICA  /- TEMPORAL ARTERITIS,1,7,POLYMYALGIA RHEUMATICA  /- TEMPORAL ARTERITIS,1
fr9l34,1,3,Testing,TEMPORAL ARTERITIS,"POLYMYALGIA RHEUMATICA  /- TEMPORAL ARTERITIS, RHEUMATOID ARTHRITIS, SLE",1,POLYMYALGIA RHEUMATICA  /- TEMPORAL ARTERITIS,1,8,POLYMYALGIA RHEUMATICA  /- TEMPORAL ARTERITIS,1
fr9l34,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"MENINGITIS, STROKE, BRAIN LESION, INTRACEREBRAL HAEMORRHAGE",1,MENINGITIS,1,7,"MENINGITIS, INTRACEREBRAL HAEMORRHAGE",1
fr9l34,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"MENINGITIS, STROKE, BRAIN LESION, INTRACEREBRAL HAEMORRHAGE",1,MENINGITIS,1,7,INTRACEREBRAL HAEMORRHAGE,0
fr9l34,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"MENINGITIS, STROKE, BRAIN LESION, INTRACEREBRAL HAEMORRHAGE",1,MENINGITIS,1,8,STROKE,0
fr9l34,3,1,Patient History,GUILLAIN-BARRE SYNDROME,"STROKE, GUILLAN-BARRE SYNDROME, MULTIPLE SCLEROSIS, HYPOTHYROIDISM, MYASTHENIA GRAVIS, NERVE ROOT COMPRESSION",1,GUILLAN-BARRE SYNDROME,2,7,NERVE ROOT COMPRESSION,0
fr9l34,3,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"STROKE, GUILLAN-BARRE SYNDROME, MULTIPLE SCLEROSIS, HYPOTHYROIDISM, MYASTHENIA GRAVIS, NERVE ROOT COMPRESSION",1,GUILLAN-BARRE SYNDROME,2,7,STROKE,0
fr9l34,3,3,Testing,GUILLAIN-BARRE SYNDROME,"STROKE, GUILLAN-BARRE SYNDROME, MULTIPLE SCLEROSIS, HYPOTHYROIDISM, MYASTHENIA GRAVIS, NERVE ROOT COMPRESSION",1,GUILLAN-BARRE SYNDROME,2,7,STROKE,0
fr9l34,4,1,Patient History,MILIARY TB,"LYMPHOMA, LEUKAEMIA, DRUG REACTION",1,LYMPHOMA,1,8,LEUKAEMIA,0
fr9l34,4,2,Physical Exmination,MILIARY TB,"LYMPHOMA, LEUKAEMIA, DRUG REACTION, PLEURAL EFFUSION, PNEUMONIA, SPONTANEOUS BACTERIAL PERITONITIS, CIRRHOSIS",1,LYMPHOMA,1,8,"LEUKAEMIA, PLEURAL EFFUSION, CIRRHOSIS",0
fr9l34,4,3,Testing,MILIARY TB,"LYMPHOMA, LEUKAEMIA, DRUG REACTION, PLEURAL EFFUSION, PNEUMONIA, SPONTANEOUS BACTERIAL PERITONITIS, CIRRHOSIS",1,LYMPHOMA,1,9,PLEURAL EFFUSION,0
fr9l34,5,1,Patient History,AORTIC DISSECTION,"TUBERCULOSIS, LYMPHOMA, COPD, PERICARDITIS, COSTOCHONDRITIS, PULMONARY EMBOLISM, PNEUMONIA",1,PULMONARY EMBOLISM,6,7,PERICARDITIS,0
fr9l34,5,2,Physical Exmination,AORTIC DISSECTION,"TUBERCULOSIS, LYMPHOMA, COPD, PERICARDITIS, COSTOCHONDRITIS, PULMONARY EMBOLISM, PNEUMONIA",1,PULMONARY EMBOLISM,6,8,PERICARDITIS,0
fr9l34,5,3,Testing,AORTIC DISSECTION,"TUBERCULOSIS, LYMPHOMA, COPD, PERICARDITIS, COSTOCHONDRITIS, PULMONARY EMBOLISM, PNEUMONIA, HIV",1,PULMONARY EMBOLISM,6,8,PERICARDITIS,0
fr9l34,6,1,Patient History,ULCERATIVE COLITIS,"GASTROENTERITIS, CROHNS, DIVERTICULITIS, ULCERATIVE COLITIS, BOWEL CANCER",1,ULCERATIVE COLITIS,4,8,DIVERTICULITIS,1
fr9l34,6,2,Physical Exmination,ULCERATIVE COLITIS,"GASTROENTERITIS, CROHNS, DIVERTICULITIS, ULCERATIVE COLITIS, BOWEL CANCER",1,ULCERATIVE COLITIS,4,9,DIVERTICULITIS,1
fr9l34,6,3,Testing,ULCERATIVE COLITIS,"GASTROENTERITIS, CROHNS, DIVERTICULITIS, ULCERATIVE COLITIS, BOWEL CANCER",1,ULCERATIVE COLITIS,4,9,DIVERTICULITIS,1
gkcn6x,1,1,Patient History,GUILLAIN-BARRE SYNDROME,"ACQUIRED PERIPHERAL NEUROPATHY, MYASTHEHIA GRAVIS, RADICULOPATHY (FROM SLIPPED DISC), GUILLIAN BARRE SYNDROME",1,GUILLIAN BARRE SYNDROME,4,5,GUILLIAN BARRE SYNDROME,1
gkcn6x,1,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"ACQUIRED PERIPHERAL NEUROPATHY, MYASTHEHIA GRAVIS, RADICULOPATHY (FROM SLIPPED DISC), GUILLIAN BARRE SYNDROME, CAUDA EQUINA SYNDROME, MULTIPLE SCLEROSIS, BRAIN OR SPINAL CORD TUMOUR",1,GUILLIAN BARRE SYNDROME,4,5,GUILLIAN BARRE SYNDROME,1
gkcn6x,1,3,Testing,GUILLAIN-BARRE SYNDROME,"ACQUIRED PERIPHERAL NEUROPATHY, MYASTHEHIA GRAVIS, RADICULOPATHY (FROM SLIPPED DISC), GUILLIAN BARRE SYNDROME, CAUDA EQUINA SYNDROME, MULTIPLE SCLEROSIS, BRAIN OR SPINAL CORD TUMOUR",1,GUILLIAN BARRE SYNDROME,4,5,GUILLIAN BARRE SYNDROME,1
gkcn6x,2,1,Patient History,AORTIC DISSECTION,"ASTHMA IN ADULTS, COPD, CHRONIC HEART FAILURE, AORTIC STENOSIS, COMMUNITY ACQUIRED PNEUMONIA, LUNG CANCER, PULMONARY SARCOIDOSIS, PULMONARY FIBROSIS, ANAEMIA",0,0,0,7,CHRONIC HEART FAILURE,0
gkcn6x,2,2,Physical Exmination,AORTIC DISSECTION,"ASTHMA IN ADULTS, COPD, CHRONIC HEART FAILURE, AORTIC STENOSIS, COMMUNITY ACQUIRED PNEUMONIA, LUNG CANCER, PULMONARY SARCOIDOSIS, PULMONARY FIBROSIS, ANAEMIA",0,0,0,7,"CHRONIC HEART FAILURE, AORTIC STENOSIS",0
gkcn6x,2,3,Testing,AORTIC DISSECTION,"ASTHMA IN ADULTS, COPD, CHRONIC HEART FAILURE, AORTIC STENOSIS, COMMUNITY ACQUIRED PNEUMONIA, LUNG CANCER, PULMONARY SARCOIDOSIS, PULMONARY FIBROSIS, ANAEMIA",0,0,0,8,"CHRONIC HEART FAILURE, LUNG CANCER",0
gkcn6x,3,1,Patient History,MILIARY TB,RECURRENCE OF MYELODYSPLASIA,0,0,0,10,RECURRENCE OF MYELODYSPLASIA,0
gkcn6x,3,2,Physical Exmination,MILIARY TB,RECURRENCE OF MYELODYSPLASIA,0,0,0,10,RECURRENCE OF MYELODYSPLASIA,0
gkcn6x,3,3,Testing,MILIARY TB,RECURRENCE OF MYELODYSPLASIA,0,0,0,10,RECURRENCE OF MYELODYSPLASIA,0
gkcn6x,4,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"OCCIPITAL NEURALGIA, URTI, CAROTID ARTERY DISSECTION, BRAIN BLEED, TENSION TYPE HEADACHE",0,0,0,6,BRAIN BLEED,0
gkcn6x,4,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"OCCIPITAL NEURALGIA, URTI, CAROTID ARTERY DISSECTION, BRAIN BLEED, TENSION TYPE HEADACHE, STROKE (ATYPICAL)",0,0,0,6,BRAIN BLEED,0
gkcn6x,4,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"OCCIPITAL NEURALGIA, URTI, CAROTID ARTERY DISSECTION, BRAIN BLEED, TENSION TYPE HEADACHE, STROKE (ATYPICAL)",0,0,0,6,BRAIN BLEED,0
gkcn6x,5,1,Patient History,ULCERATIVE COLITIS,"CROHN'S DISEASE, UC, DIVERTICULITIS, COLON CANCER, ANAL FISSURE, HAEMMORHOIDS, VIRAL GASTOENTERITIS, SHIGELLA INFECTION",1,UC,2,8,"DIVERTICULITIS, COLON CANCER",1
gkcn6x,5,2,Physical Exmination,ULCERATIVE COLITIS,"CROHN'S DISEASE, UC, DIVERTICULITIS, COLON CANCER, ANAL FISSURE, HAEMMORHOIDS, VIRAL GASTOENTERITIS, SHIGELLA INFECTION",1,UC,2,8,"DIVERTICULITIS, COLON CANCER",1
gkcn6x,5,3,Testing,ULCERATIVE COLITIS,"CROHN'S DISEASE, UC, DIVERTICULITIS, COLON CANCER, ANAL FISSURE, HAEMMORHOIDS, VIRAL GASTOENTERITIS, SHIGELLA INFECTION",1,UC,2,10,UC,1
gkcn6x,6,1,Patient History,TEMPORAL ARTERITIS,"RHEUMATOID, UC-ASSOCIATED ARTHRITIS",0,0,0,5,"RHEUMATOID, UC-ASSOCIATED ARTHRITIS",0
gkcn6x,6,2,Physical Exmination,TEMPORAL ARTERITIS,"RHEUMATOID, UC-ASSOCIATED ARTHRITIS, POLYMALGIA RHEUMATICA",1,POLYMALGIA RHEUMATICA,3,6,POLYMALGIA RHEUMATICA,1
gkcn6x,6,3,Testing,TEMPORAL ARTERITIS,"RHEUMATOID, UC-ASSOCIATED ARTHRITIS, POLYMALGIA RHEUMATICA, SLE, OA",1,POLYMALGIA RHEUMATICA,3,6,POLYMALGIA RHEUMATICA,1
gv2dfr,1,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"STROKE/TIA, MIGRAINE, MENINGITIS",1,MENINGITIS,3,7,MIGRAINE,0
gv2dfr,1,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"STROKE/TIA, MIGRAINE, MENINGITIS, TENSION HEADACHE",1,MENINGITIS,3,7,MIGRAINE,0
gv2dfr,1,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"STROKE/TIA, MIGRAINE, MENINGITIS, TENSION HEADACHE",1,MENINGITIS,3,7,MIGRAINE,0
gv2dfr,2,1,Patient History,GUILLAIN-BARRE SYNDROME,STROKE,0,0,0,7,STROKE,0
gv2dfr,2,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,STROKE,0,0,0,7,STROKE,0
gv2dfr,2,3,Testing,GUILLAIN-BARRE SYNDROME,STROKE,0,0,0,7,STROKE,0
gv2dfr,3,1,Patient History,TEMPORAL ARTERITIS,"LEUKAEMIA, MYELOMA, VIRAL ARTHRALGIA",0,0,0,7,VIRAL ARTHRALGIA,0
gv2dfr,3,2,Physical Exmination,TEMPORAL ARTERITIS,"LEUKAEMIA, MYELOMA, VIRAL ARTHRALGIA, PMR, GCA",0,0,0,8,PMR,0
gv2dfr,3,3,Testing,TEMPORAL ARTERITIS,"LEUKAEMIA, MYELOMA, VIRAL ARTHRALGIA, PMR, GCA",0,0,0,8,PMR,0
gv2dfr,4,1,Patient History,AORTIC DISSECTION,"LUNG CANCER, COPD, HEART FAILURE, PNEUMONIA, MI",0,0,0,9,LUNG CANCER,0
gv2dfr,4,2,Physical Exmination,AORTIC DISSECTION,"LUNG CANCER, COPD, HEART FAILURE, PNEUMONIA, MI, PULMONARY OEDEMA",0,0,0,9,LUNG CANCER,0
gv2dfr,4,3,Testing,AORTIC DISSECTION,"LUNG CANCER, COPD, HEART FAILURE, PNEUMONIA, MI, PULMONARY OEDEMA, PLEURAL EFFUSION, LIVER FAILURE LEADING TO PLEURAL EFFUSION",0,0,0,9,"LUNG CANCER, PLEURAL EFFUSION",0
gv2dfr,5,1,Patient History,ULCERATIVE COLITIS,"BOWEL CANCER, IBD, DIVERTICULITIS",1,DIVERTICULITIS,3,7,"BOWEL CANCER, IBD, DIVERTICULITIS",1
gv2dfr,5,2,Physical Exmination,ULCERATIVE COLITIS,"BOWEL CANCER, IBD, DIVERTICULITIS",1,DIVERTICULITIS,3,7,"BOWEL CANCER, IBD, DIVERTICULITIS",1
gv2dfr,5,3,Testing,ULCERATIVE COLITIS,"BOWEL CANCER, IBD, DIVERTICULITIS",1,DIVERTICULITIS,3,7,"BOWEL CANCER, IBD, DIVERTICULITIS",1
gv2dfr,6,1,Patient History,MILIARY TB,HHS,0,0,0,3,HHS,0
gv2dfr,6,2,Physical Exmination,MILIARY TB,"HHS, LEUKAEMIA",0,0,0,4,LEUKAEMIA,0
gv2dfr,6,3,Testing,MILIARY TB,"HHS, LEUKAEMIA, LIVER FAILURE",0,0,0,4,LEUKAEMIA,0
gzsfhp,1,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"ENCEPHALITIS, MENINGITIS, ISCHAEMIC STROKE, INTRACRANIAL HAEMORRHAGE E.G. SAH, MIGRAINE",1,MENINGITIS,2,7,MIGRAINE,0
gzsfhp,1,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"ENCEPHALITIS, MENINGITIS, ISCHAEMIC STROKE, INTRACRANIAL HAEMORRHAGE E.G. SAH, MIGRAINE",1,MENINGITIS,2,7,MENINGITIS,1
gzsfhp,1,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"ENCEPHALITIS, MENINGITIS, ISCHAEMIC STROKE, INTRACRANIAL HAEMORRHAGE E.G. SAH, MIGRAINE, ITP, TTP, DIC",1,MENINGITIS,2,8,ITP,0
gzsfhp,2,1,Patient History,ULCERATIVE COLITIS,"DIVERTICULITIS PERFORATION, NEW PRESENTATION OF BOWEL MALIGNANCY PERF",0,0,0,8,DIVERTICULITIS PERFORATION,1
gzsfhp,2,2,Physical Exmination,ULCERATIVE COLITIS,"DIVERTICULITIS PERFORATION, NEW PRESENTATION OF BOWEL MALIGNANCY PERF, DIVERTICULITIS",1,DIVERTICULITIS,3,8,DIVERTICULITIS,1
gzsfhp,2,3,Testing,ULCERATIVE COLITIS,"DIVERTICULITIS PERFORATION, NEW PRESENTATION OF BOWEL MALIGNANCY PERF, DIVERTICULITIS, DIVERTICULAR BLEED",1,DIVERTICULITIS,3,9,DIVERTICULAR BLEED,1
gzsfhp,3,1,Patient History,TEMPORAL ARTERITIS,"SEPTIC ARTHRITIS, INFLAMMATORY LARGE JOINT POLYARTHROPATHY, RHEUMASSOCIATED COMPLICATION E.G. CRISIS, ITP",1,SEPTIC ARTHRITIS,1,7,INFLAMMATORY LARGE JOINT POLYARTHROPATHY,0
gzsfhp,3,2,Physical Exmination,TEMPORAL ARTERITIS,"SEPTIC ARTHRITIS, INFLAMMATORY LARGE JOINT POLYARTHROPATHY, RHEUMASSOCIATED COMPLICATION E.G. CRISIS, ITP",1,SEPTIC ARTHRITIS,1,7,INFLAMMATORY LARGE JOINT POLYARTHROPATHY,0
gzsfhp,3,3,Testing,TEMPORAL ARTERITIS,"SEPTIC ARTHRITIS, INFLAMMATORY LARGE JOINT POLYARTHROPATHY, RHEUMASSOCIATED COMPLICATION E.G. CRISIS, ITP",1,SEPTIC ARTHRITIS,1,7,INFLAMMATORY LARGE JOINT POLYARTHROPATHY,0
gzsfhp,4,1,Patient History,AORTIC DISSECTION,"PNEUMONIA, PE, ACUTE AORTIC SYNDROME E.G. DISSECTIONPENETRATING ULCER, ACS, GASTRIC ULCER",1,ACUTE AORTIC SYNDROME E.G. DISSECTIONPENETRATING ULCER,3,7,"PNEUMONIA, PE",1
gzsfhp,4,2,Physical Exmination,AORTIC DISSECTION,"PNEUMONIA, PE, ACUTE AORTIC SYNDROME E.G. DISSECTIONPENETRATING ULCER, ACS, GASTRIC ULCER, INFECTIVE ENDOCARDITIS",1,ACUTE AORTIC SYNDROME E.G. DISSECTIONPENETRATING ULCER,3,6,INFECTIVE ENDOCARDITIS,0
gzsfhp,4,3,Testing,AORTIC DISSECTION,"PNEUMONIA, PE, ACUTE AORTIC SYNDROME E.G. DISSECTIONPENETRATING ULCER, ACS, GASTRIC ULCER, INFECTIVE ENDOCARDITIS, EMPYEMA, CCF, CRITICAL AS",1,ACUTE AORTIC SYNDROME E.G. DISSECTIONPENETRATING ULCER,3,5,CCF,0
gzsfhp,5,1,Patient History,MILIARY TB,"PROGRESSION OF MDS, SEPSIS ?SOURCE E.G. CHEST, URINARY, NEUTROPENIC, NON SPECIFIC VIRAL INFECTION, MALIGNANT TRANSFORMATION",0,0,0,7,"PROGRESSION OF MDS, SEPSIS ?SOURCE E.G. CHEST",0
gzsfhp,5,2,Physical Exmination,MILIARY TB,"PROGRESSION OF MDS, SEPSIS ?SOURCE E.G. CHEST, URINARY, NEUTROPENIC, NON SPECIFIC VIRAL INFECTION, MALIGNANT TRANSFORMATION, PNEUMONIAÊ EMPYEMA, CCF",0,0,0,7,NON SPECIFIC VIRAL INFECTION,0
gzsfhp,5,3,Testing,MILIARY TB,"PROGRESSION OF MDS, SEPSIS ?SOURCE E.G. CHEST, URINARY, NEUTROPENIC, NON SPECIFIC VIRAL INFECTION, MALIGNANT TRANSFORMATION, PNEUMONIAÊ EMPYEMA, CCF",0,0,0,7,NON SPECIFIC VIRAL INFECTION,0
gzsfhp,6,1,Patient History,GUILLAINBARRE SYNDROME,"GUILLIAN BARRE, CVAÊ CEREBRAL STROKE OR SPINAL STROKE, CAUDA EQUINA, CHRONIC CONDITION E.G. MND, TRAUMATIC SPINAL CORD INJURY, SPINAL CORD LESION E.G. EPIDURAL ABSCESSHAEMATOMA",1,GUILLIAN BARRE,1,4,"GUILLIAN BARRE, CAUDA EQUINA",1
gzsfhp,6,2,Physical Exmination,GUILLAINBARRE SYNDROME,"GUILLIAN BARRE, CVAÊ CEREBRAL STROKE OR SPINAL STROKE, CAUDA EQUINA, CHRONIC CONDITION E.G. MND, TRAUMATIC SPINAL CORD INJURY, SPINAL CORD LESION E.G. EPIDURAL ABSCESSHAEMATOMA, MS",1,GUILLIAN BARRE,1,5,"GUILLIAN BARRE, SPINAL CORD LESION E.G. EPIDURAL ABSCESSHAEMATOMA",1
gzsfhp,6,3,Testing,GUILLAINBARRE SYNDROME,"GUILLIAN BARRE, CVAÊ CEREBRAL STROKE OR SPINAL STROKE, CAUDA EQUINA, CHRONIC CONDITION E.G. MND, TRAUMATIC SPINAL CORD INJURY, SPINAL CORD LESION E.G. EPIDURAL ABSCESSHAEMATOMA, MS",1,GUILLIAN BARRE,1,5,"CVAÊ CEREBRAL STROKE OR SPINAL STROKE, CAUDA EQUINA, SPINAL CORD LESION E.G. EPIDURAL ABSCESSHAEMATOMA",1
h1tgrv,1,1,Patient History,ULCERATIVE COLITIS,"DIVERTICULITIS, COLON CANCER",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
h1tgrv,1,2,Physical Exmination,ULCERATIVE COLITIS,"DIVERTICULITIS, COLON CANCER",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
h1tgrv,1,3,Testing,ULCERATIVE COLITIS,"DIVERTICULITIS, COLON CANCER, GASTROENTERITIS",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
h1tgrv,2,1,Patient History,TEMPORAL ARTERITIS,"LYMPHOMA, LEUKAEMIA, VIRAL ILLNESS",1,LYMPHOMA,1,6,VIRAL ILLNESS,0
h1tgrv,2,2,Physical Exmination,TEMPORAL ARTERITIS,"LYMPHOMA, LEUKAEMIA, VIRAL ILLNESS",1,LYMPHOMA,1,6,VIRAL ILLNESS,0
h1tgrv,2,3,Testing,TEMPORAL ARTERITIS,"LYMPHOMA, LEUKAEMIA, VIRAL ILLNESS",1,LYMPHOMA,1,6,VIRAL ILLNESS,0
